rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,VIOLETTA,JUSTYNA,ZYCH,MAZOWIECKIE,12/05/2019,YRE174034
rec-0001-dup-0,BIANKA,,PRZYBYSŻ,,22/01/1990,CEN159808
rec-0001-org,BIANKA,EWA,PRZYBYSZ,ŚWIĘTOKRZYSKIE,22/01/1990,CEN159808
rec-0002-dup-0,KORNELYA,JADWIGA,ZAJAC,OPOLSKIE,15/08/1947,TYC172983
rec-0002-org,KORNELIA,JADWIGA,ZAJĄC,OPOLSKIE,15/08/1947,TYC171983
rec-0003-org,ALICJA,HELENA,GRZYWACZ,MAŁOPOLSKIE,13/02/1975,ECR483622
rec-0004-org,GABRIELA,GABRIELA,NOWAK,KUJAWSKO-POMORSKIE,22/02/1978,EYT102376
rec-0005-org,ALICJA,MIROSŁAWA,WARZECHA,DOLNOŚLĄSKIE,23/07/1997,GLH172239
rec-0006-org,BIANKA,MARIA,ZAREMBA,POMORSKIE,20/05/1948,TPG501235
rec-0007-org,LENA,RÓŻA,KUBIK,MAŁOPOLSKIE,17/04/1949,GKY087630
rec-0008-dup-0,,GRAŻYNA,MOSKAL,,20/05/1970,MFE2w2649
rec-0008-org,MARIANNA,GRAŻYNA,MOSKAL,WIELKOPOLSKIE,20/05/1970,MFE231649
rec-0009-dup-0,NADIIA,,ZYTZH,PODLASKIE,21/05/1969,TDP182628
rec-0009-org,NADIA,ZUZANNA,ZYCH,PODLASKIE,21/05/1969,TDP182628
rec-0010-org,ZOFIA,ANNA,CIEŚLAK,PODLASKIE,01/10/1934,LWW894158
rec-0011-dup-0,EMYILIIA,,TRELA,POMORSKIE,30/11/2011,
rec-0011-org,EMILIA,IWONA,TRELA,POMORSKIE,30/11/2011,CRK171532
rec-0012-dup-0,ZUŻANNA,JAGODA,NA,PODKARPACKIE,03/04/1989,RHX153524
rec-0012-org,ZUZANNA,JAGODA,JURCZYK,PODKARPACKIE,03/04/1989,RHX253524
rec-0013-dup-0,MICHALINA,HANNA,RÓZYCKA,ŚWIĘTOKRZYSKIE,24/06/1985,
rec-0013-org,MICHALINA,HANNA,RÓŻYCKA,ŚWIĘTOKRZYSKIE,24/06/1958,GPP134220
rec-0014-dup-0,,JANINA,WOŹNYAK,LUBUSKIE,12/04/1987,AJX984667
rec-0014-org,ZUZANNA,JANINA,WOŹNIAK,LUBUSKIE,12/04/1978,AJX984667
rec-0015-org,MARTA,MONIKA,MATUSZEWSKA,PODKARPACKIE,15/10/1936,AZH158497
rec-0016-org,NELA,MARIANNA,ROBAK,LUBELSKIE,01/03/1968,RGC266456
rec-0017-org,EWA,LUCYNA,SOKÓŁ,WIELKOPOLSKIE,05/04/1967,ZRR668089
rec-0018-org,EMILIA,LIDIA,KAMIŃSKA,WARMIŃSKO-MAZURSKIE,16/03/2005,NRX471762
rec-0019-org,KATARZYNA,HALINA,WIECZOREK,WIELKOPOLSKIE,10/11/1956,CMP629240
rec-0020-org,AMELIA,MAŁGORZATA,KALETA,LUBELSKIE,23/08/1931,ZMC859595
rec-0021-org,IDA,TERESA,OLEJNICZAK,MAZOWIECKIE,28/06/1969,SDJ662811
rec-0022-org,NELA,MARIA,ŻMUDA,ZACHODNIOPOMORSKIE,30/12/1979,NHN826504
rec-0023-org,LIWIA,OLGA,MAŁECKA,ŁÓDZKIE,10/04/2012,JDM184481
rec-0024-org,NIKOLA,KINGA,DOBROWOLSKA,WIELKOPOLSKIE,03/04/1948,JGW189980
rec-0025-org,MAJA,NATALIA,CZECH,ZACHODNIOPOMORSKIE,27/12/1962,KSA037400
rec-0026-org,NATALIA,ZOFIA,WRÓBLEWSKA,WIELKOPOLSKIE,29/09/1968,MFY155545
rec-0027-org,BARBARA,IZABELA,PEŁKA,ZACHODNIOPOMORSKIE,16/09/2022,WCD495588
rec-0028-org,POLA,BIANKA,BRZESKA,ŚWIĘTOKRZYSKIE,06/08/1958,NGZ654322
rec-0029-dup-0,ZUŹANNA,BARBARA,ZAŻYCKA,WIELKOPOLSKIE,05/01/2050,SAJ116535
rec-0029-org,ZUZANNA,BARBARA,ZARZYCKA,WIELKOPOLSKIE,05/01/2005,SAJ116535
rec-0030-org,KLARA,CECYLIA,RUSIN,MAŁOPOLSKIE,29/08/1964,GNT075136
rec-0031-org,NADIA,KAROLINA,URBAŃSKA,ZACHODNIOPOMORSKIE,28/09/1996,ALK051056
rec-0032-org,URSZULA,KATARZYNA,PIĄTKOWSKA,MAZOWIECKIE,02/12/1982,NRL562556
rec-0033-org,LAURA,ŁUCJA,BOREK,WIELKOPOLSKIE,02/12/1973,TWX041003
rec-0034-org,ALEKSANDRA,ANASTAZJA,KAŁUŻNA,DOLNOŚLĄSKIE,07/10/1981,XMG808085
rec-0035-org,TERESA,ANNA,NOWAK,MAŁOPOLSKIE,05/05/1963,NEJ448574
rec-0036-org,GABRIELA,BARBARA,KULIK,ŁÓDZKIE,15/03/2017,FPD673625
rec-0037-org,MAJA,MARIA,WÓJCIK,OPOLSKIE,25/02/2010,DJJ803527
rec-0038-dup-0,GABRIELA,TERESA,CIEDZIC,,10/07/1994,GFT812652
rec-0038-org,GABRIELA,TERESA,DZIEDZIC,ŁÓDZKIE,10/07/1949,GFT812652
rec-0039-dup-0,ZUŻANNA,JULIA,WALKOWIAK,,20/09/1947,CRK65378t
rec-0039-org,ZUZANNA,JULIA,WALKOWIAK,POMORSKIE,20/09/1947,CRK653786
rec-0040-dup-0,,NATALIA,BOGUSŻ,MAZOWIECKIE,19/10/2000,
rec-0040-org,BLANKA,NATALIA,BOGUSZ,MAZOWIECKIE,19/10/2000,GKF575835
rec-0041-dup-0,,MARIA,RZEBROWSKA,,18/12/1960,MZH307655
rec-0041-org,ADELINA,MARIA,ŻEBROWSKA,PODKARPACKIE,18/12/1960,MZH307655
rec-0042-org,ZUZANNA,JULIA,LORENC,LUBUSKIE,12/11/1941,STR294508
rec-0043-org,FRANCISZKA,HANNA,PIETRZAK,ŁÓDZKIE,27/01/1996,WEK145820
rec-0044-dup-0,GABRIIELA,ELIZA,CHROBAK,LUBELSKIE,14/09/1969,RJT462572
rec-0044-org,GABRIELA,ELIZA,CHROBAK,LUBELSKIE,14/09/1996,RJT462573
rec-0045-org,ZOFIA,OLGA,GAWEŁ,MAZOWIECKIE,27/02/1959,ZDM155500
rec-0046-org,BARBARA,JOANNA,MAJ,OPOLSKIE,19/09/1949,DNX165953
rec-0047-org,DARIA,JOLANTA,PIECHOTA,ŚLĄSKIE,15/11/1980,DFG732932
