rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-dup-0,BARBARA,BEATA,TZZARNECKA,PODKARPACKIE,27/05/1948,GYW6y6689
rec-0000-org,BARBARA,BEATA,CZARNECKA,PODKARPACKIE,27/05/1984,GYW676689
rec-0001-org,MARIA,MAGDALENA,WILCZYŃSKA,ŁÓDZKIE,01/02/1988,LWG553798
rec-0002-org,ANNA,LILIANA,WITKOWSKA,ZACHODNIOPOMORSKIE,11/06/1941,WWG983800
rec-0003-dup-0,VIKTORIA,MARIA,VASYELEWSKA,MAŁOPOLSKIE,05/01/1977,TWA149950
rec-0003-org,WIKTORIA,MARIA,WASIELEWSKA,MAŁOPOLSKIE,05/01/1977,TWA139950
rec-0004-org,MARTYNA,MILENA,DUDA,KUJAWSKO-POMORSKIE,21/01/1956,ZPJ772571
rec-0005-dup-0,IIIDA,,SIKORSKA,DOLNOŚLĄSKIE,03/01/1916,MJL582489
rec-0005-org,IDA,ZUZANNA,SIKORSKA,DOLNOŚLĄSKIE,03/01/1961,MJL582489
rec-0006-dup-0,,,KUCHARSKA,MAZOWIECKIE,23/04/1989,
rec-0006-org,NADIA,LILA,KUCHARSKA,MAZOWIECKIE,23/04/1989,ZSD001120
rec-0007-org,MELANIA,HANNA,GOŁĘBIEWSKA,ZACHODNIOPOMORSKIE,24/07/1971,PGH866639
rec-0008-org,MIA,GENOWEFA,CZECH,MAZOWIECKIE,24/05/1993,SDK948705
rec-0009-org,MALWINA,WANDA,JAROSZ,ZACHODNIOPOMORSKIE,06/07/1984,PTJ060382
rec-0010-org,LILIANA,MARIA,ŻUKOWSKA,WIELKOPOLSKIE,29/06/1996,LYH724447
rec-0011-org,HANNA,PATRYCJA,PIASECKA,WIELKOPOLSKIE,27/03/1954,YEP274756
rec-0012-dup-0,EMILYA,JULIA,KAWKA,,11/09/2004,ERS545321
rec-0012-org,EMILIA,JULIA,KAWKA,MAŁOPOLSKIE,11/09/2004,ERS545221
rec-0013-org,ZOFIA,JANINA,KOŁODZIEJ,KUJAWSKO-POMORSKIE,23/05/1967,YFE036246
rec-0014-dup-0,JAGODA,,NOŁAK,MAZOWIECKIE,10/10/2003,RDK45ue83
rec-0014-org,JAGODA,EDYTA,NOWAK,MAZOWIECKIE,10/10/2003,RDK458483
rec-0015-org,KALINA,ANNA,BŁASZCZYK,ZACHODNIOPOMORSKIE,17/10/1985,KYF026179
rec-0016-org,OLIWIA,KATARZYNA,JANKOWSKA,LUBELSKIE,22/11/1977,DXW917001
rec-0017-org,POLINA,ALEKSANDRA,JANISZEWSKA,MAZOWIECKIE,26/03/1978,EYK021216
rec-0018-org,LAURA,KATARZYNA,JASIŃSKA,KUJAWSKO-POMORSKIE,07/04/1999,RDH151723
rec-0019-org,LIVIA,PAULINA,WOJCIECHOWSKA,WIELKOPOLSKIE,16/07/1984,XSY509847
rec-0020-org,KORNELIA,GAJA,WOŹNIAK,MAŁOPOLSKIE,13/05/1957,MXS301195
