rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-dup-0,NADIIA,,KAMIŃSKA,ŚLĄSKIE,02/04/1939,TAC977859
rec-0000-org,NADIA,GABRIELA,KAMIŃSKA,ŚLĄSKIE,02/04/1993,TAC977859
rec-0001-org,CHARLOTTE,WIKTORIA,TOMASIK,MAZOWIECKIE,11/09/1971,LPN589212
rec-0002-org,NADIA,LIDIA,KRUSZYŃSKA,MAZOWIECKIE,22/03/1992,PZR870349
rec-0003-dup-0,KLARA,MAGDALENA,MYLEFSKA,DOLNOŚLĄSKIE,24/10/1949,
rec-0003-org,KLARA,MAGDALENA,MILEWSKA,DOLNOŚLĄSKIE,24/10/1994,CEE372660
rec-0004-org,ANTONINA,EWA,DOBROWOLSKA,ZACHODNIOPOMORSKIE,28/03/1932,TLP410600
rec-0005-dup-0,AMELIA,JOANNA,BOGATZZ,,09/01/2010,LHR724206
rec-0005-org,AMELIA,JOANNA,BOGACZ,MAŁOPOLSKIE,09/01/2001,LHR724206
rec-0006-org,ZUZANNA,ANNA,PŁATEK,DOLNOŚLĄSKIE,01/02/1975,PWC538072
rec-0007-org,STEFANIA,ANNA,WRÓBLEWSKA,OPOLSKIE,31/05/2004,ZDT782109
rec-0008-org,MARTYNA,TERESA,TOMASZEWSKA,ŚLĄSKIE,12/10/1998,PAK556887
rec-0009-dup-0,LENA,,BUDZYŃSKA,MAZOWIECKIE,26/10/1909,PHXe31148
rec-0009-org,LENA,JUDYTA,BUDZYŃSKA,MAZOWIECKIE,26/10/1990,PHX431148
rec-0010-dup-0,,MARIA,MAJKOŁSKA,WIELKOPOLSKIE,25/01/1955,
rec-0010-org,AMELIA,MARIA,MAJKOWSKA,WIELKOPOLSKIE,25/01/1955,XLN836712
rec-0011-org,JAŚMINA,DOROTA,JANKOWSKA,PODKARPACKIE,13/02/1961,LCC701854
rec-0012-dup-0,LIILYIA,,NA,WARMIŃSKO-MAZURSKIE,10/02/1977,PZE948564
rec-0012-org,LILIA,TERESA,CYGAN,WARMIŃSKO-MAZURSKIE,10/02/1977,PZE948564
rec-0013-org,WERONIKA,WIKTORIA,KRUK,ŚLĄSKIE,04/04/1948,PWH794671
rec-0014-org,DOMINIKA,ANNA,BAGIŃSKA,KUJAWSKO-POMORSKIE,23/03/1975,FFF819335
rec-0015-dup-0,BLANKA,,BRZOŹOWSKA,MAZOWIECKIE,01/10/1936,REX175456
rec-0015-org,BLANKA,SOFIA,BRZOZOWSKA,MAZOWIECKIE,01/10/1963,REX175456
rec-0016-dup-0,KORNELIA,OLIWIA,ROMANISKA,,25/09/1965,
rec-0016-org,KORNELIA,OLIWIA,ROMAŃSKA,LUBUSKIE,25/09/1965,LFW713250
rec-0017-dup-0,ZHASMIN,,SKOWRON,,02/10/1939,FNE924482
rec-0017-org,ZHASMIN,WIKTORIA,SKOWRON,ŚWIĘTOKRZYSKIE,02/10/1939,FNE923482
rec-0018-org,LILIANA,FELICJA,MIŚKIEWICZ,MAŁOPOLSKIE,08/08/1955,YFD711232
rec-0019-dup-0,YNGA,,KOŁALSKA,ŚLĄSKIE,16/10/1961,CAG175104
rec-0019-org,INGA,LAURA,KOWALSKA,ŚLĄSKIE,16/10/1961,CAG175104
rec-0020-org,RÓŻA,ZOFIA,BIELIŃSKA,MAŁOPOLSKIE,04/02/1969,MMR740154
rec-0021-org,IGA,MICHALINA,GRZESIAK,PODKARPACKIE,16/10/1939,HKM124880
rec-0022-dup-0,,MARIA,MARKIIEWICZ,PODKARPACKIE,06/04/1996,MEA587o60
rec-0022-org,MARIANNA,MARIA,MARKIEWICZ,PODKARPACKIE,06/04/1996,MEA587060
rec-0023-dup-0,KLARA,LILA,GAŁROŃSKA,LUBUSKIE,11/02/1994,YLT2o0596
rec-0023-org,KLARA,LILA,GAWROŃSKA,LUBUSKIE,11/02/1949,YLT200596
rec-0024-org,MATYLDA,KAROLINA,GRUDZIŃSKA,DOLNOŚLĄSKIE,10/02/1986,YPA635654
rec-0025-org,HANNA,ANNA,BOROWSKA,DOLNOŚLĄSKIE,03/04/1972,CTX508159
rec-0026-org,MAJA,WIKTORIA,NOWICKA,MAŁOPOLSKIE,30/07/1992,WXA013535
rec-0027-dup-0,ZOFIA,,ZIELYŃSKA,LUBELSKIE,23/10/2031,TMT630281
rec-0027-org,ZOFIA,MAŁGORZATA,ZIELIŃSKA,LUBELSKIE,23/10/2013,TMT630281
rec-0028-org,JAŚMINA,MARIA,NOWAK,LUBELSKIE,13/10/1933,SSR828470
rec-0029-org,NELA,KAJA,WOJCIECHOWSKA,DOLNOŚLĄSKIE,05/04/1988,HXX308437
rec-0030-dup-0,NELA,,GODLELSKA,ŚLĄSKIE,18/06/1995,WPJ279165
rec-0030-org,NELA,ALEKSANDRA,GODLEWSKA,ŚLĄSKIE,18/06/1959,WPJ279165
rec-0031-org,MIA,JUSTYNA,NOWAK,PODLASKIE,11/02/1946,SSX486058
rec-0032-org,MARCELINA,WANDA,GAJEWSKA,PODKARPACKIE,28/02/1963,CMG847564
rec-0033-dup-0,EMYLIA,,PIÓRKOWSKA,DOLNOŚLĄSKIE,17/06/1906,LWC595983
rec-0033-org,EMILIA,EMMA,PIÓRKOWSKA,DOLNOŚLĄSKIE,17/06/1960,LWC595983
rec-0034-org,ZOJA,MARIA,WYRZYKOWSKA,PODKARPACKIE,01/07/2015,LYP895338
rec-0035-dup-0,,WIKTORIA,KONOPKA,,23/10/2002,NJN763966
rec-0035-org,MAJA,WIKTORIA,KONOPKA,ZACHODNIOPOMORSKIE,23/10/2020,NJN763966
rec-0036-org,KRYSTYNA,ANNA,WROŃSKA,ZACHODNIOPOMORSKIE,15/04/1968,CCW052919
rec-0037-dup-0,,,JĘDRZEJCZAK,LUBUSKIE,29/08/1967,ALN845164
rec-0037-org,ARIANNA,RÓŻA,JĘDRZEJCZAK,LUBUSKIE,29/08/1976,ALN845164
rec-0038-org,AGATA,MALINA,JAROS,WIELKOPOLSKIE,16/12/1989,HHK482356
rec-0039-org,NINA,MARIA,KANIEWSKA,DOLNOŚLĄSKIE,16/03/1945,LWK586646
rec-0040-dup-0,AMELIA,KAROLINA,NA,LUBELSKIE,22/05/1997,TEH5620u7
rec-0040-org,AMELIA,KAROLINA,SZEWCZYK,LUBELSKIE,22/05/1979,TEH552077
rec-0041-org,MAJA,WERONIKA,KUBIK,PODKARPACKIE,06/05/2001,XFJ346363
rec-0042-org,HANNA,WŁADYSŁAWA,KOWALSKA,MAZOWIECKIE,24/02/1978,DNW696216
rec-0043-org,NADIA,HELENA,TWARDOWSKA,LUBELSKIE,05/07/1943,HDD796726
rec-0044-dup-0,JAGODA,,SZULTZ,WIELKOPOLSKIE,23/12/1970,PLZe47535
rec-0044-org,JAGODA,WERONIKA,SZULC,WIELKOPOLSKIE,23/12/1970,PLZ347535
rec-0045-org,LILIANNA,MARIA,PIETRZAK,ŚLĄSKIE,10/06/1988,MJP369963
rec-0046-org,SARA,ALEKSANDRA,MARCZAK,WARMIŃSKO-MAZURSKIE,28/09/1990,CNZ806116
