rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-dup-0,,WERONIKA,KRUPA,ŁÓDZKIE,02/02/1946,PYM32o812
rec-0000-org,GABRIELA,WERONIKA,KRUPA,ŁÓDZKIE,02/02/1964,PYM329812
rec-0001-dup-0,NELA,NIKOLA,TOKAR,ŁÓDZKIE,13/12/1925,LGC4p3165
rec-0001-org,NELA,NIKOLA,TOKARZ,ŁÓDZKIE,13/12/1952,LGC403165
rec-0002-org,OLIVIA,JULIA,STANISZEWSKA,ŁÓDZKIE,20/07/1964,ZXX590601
rec-0003-dup-0,,NATALIA,ŻAJĄTZ,ŚLĄSKIE,05/04/1926,LRA895827
rec-0003-org,MILENA,NATALIA,ZAJĄC,ŚLĄSKIE,05/04/1926,LRA805827
rec-0004-org,NATALIA,WIKTORIA,DUDZIK,PODKARPACKIE,09/11/1984,GAC820497
rec-0005-org,WANDA,SYLWIA,KNAP,ŚLĄSKIE,12/01/1970,WTC336395
rec-0006-org,PIA,EWA,BOJARSKA,KUJAWSKO-POMORSKIE,12/02/2001,RSS405639
rec-0007-org,HANNA,ROZALIA,MAZUREK,MAŁOPOLSKIE,20/04/1967,YRC324523
rec-0008-dup-0,LUIYZA,,PIOTROWSKA,ŚLĄSKIE,11/04/1918,ENT684248
rec-0008-org,LUIZA,JADWIGA,PIOTROWSKA,ŚLĄSKIE,11/04/1981,ENT684248
rec-0009-org,KAROLINA,LILIANA,GOLA,LUBUSKIE,23/05/1980,RZA193771
rec-0010-org,NATALIA,DARIA,GRZYWACZ,PODKARPACKIE,09/03/1965,XXK025643
rec-0011-dup-0,KORNELYA,,JANKOWSKA,ŚWIĘTOKRZYSKIE,07/01/1963,EEN846335
rec-0011-org,KORNELIA,STANISŁAWA,JANKOWSKA,ŚWIĘTOKRZYSKIE,07/01/1936,EEN846335
rec-0012-org,ELIZA,TERESA,PERKOWSKA,PODKARPACKIE,14/03/1984,APT851167
rec-0013-org,MARTA,LIVIA,KRÓL,ŚLĄSKIE,01/11/2009,TNT004870
rec-0014-org,RÓŻA,ZOFIA,CHOJNOWSKA,ŚLĄSKIE,30/10/1990,XDZ047345
rec-0015-org,AGATA,JANINA,KOWALCZYK,ŚLĄSKIE,11/09/2008,SFW396450
rec-0016-org,ZUZANNA,JOLANTA,FILIPIAK,WIELKOPOLSKIE,18/07/1946,KGP372858
rec-0017-org,POLA,MAGDALENA,WILK,MAZOWIECKIE,24/02/1984,SWW874571
rec-0018-org,LAURA,ALEKSANDRA,WASZKIEWICZ,ŚLĄSKIE,02/06/1967,LFD452956
rec-0019-org,JULIA,ALICJA,KRÓL,DOLNOŚLĄSKIE,07/01/2000,MMX191293
rec-0020-dup-0,,ANIELA,KRÓL,,23/09/1958,FFZ375688
rec-0020-org,ZUZANNA,ANIELA,KRÓL,WARMIŃSKO-MAZURSKIE,23/09/1985,FFZ375688
rec-0021-org,ALEKSANDRA,MARIA,PIĄTEK,MAZOWIECKIE,02/01/1984,EEF228405
rec-0022-org,MIA,KINGA,MAZURKIEWICZ,ZACHODNIOPOMORSKIE,07/04/1968,LRY682091
rec-0023-org,ANNA,LAURA,JAGODZIŃSKA,KUJAWSKO-POMORSKIE,27/11/1927,ARN825221
rec-0024-org,JULIA,MARTYNA,LIS,KUJAWSKO-POMORSKIE,16/07/1986,DFA906492
rec-0025-org,RÓŻA,SOFIA,KOZIOŁ,MAŁOPOLSKIE,02/12/1984,CSJ509953
rec-0026-dup-0,KALIINA,,LEWANDOWSKA,,27/06/1979,GSS397036
rec-0026-org,KALINA,WIKTORIA,LEWANDOWSKA,ŚLĄSKIE,27/06/1979,GSS397036
rec-0027-dup-0,MELISA,JOLANTA,PAŁŁOWSKA,DOLNOŚLĄSKIE,05/08/2061,ZAC125301
rec-0027-org,MELISA,JOLANTA,PAWŁOWSKA,DOLNOŚLĄSKIE,05/08/2016,ZAC125391
rec-0028-org,KALINA,EWA,SZYMAŃSKA,DOLNOŚLĄSKIE,25/03/1964,LDM683230
rec-0029-org,LAURA,POLA,JACKOWSKA,POMORSKIE,22/01/1974,CRH607090
rec-0030-org,MATYLDA,ALEKSANDRA,WIECZOREK,LUBELSKIE,30/06/1977,WLG087327
rec-0031-org,POLA,LAURA,SOŁTYS,MAŁOPOLSKIE,13/02/1960,HTY398251
rec-0032-org,ALEKSANDRA,MICHALINA,CIEŚLIK,WIELKOPOLSKIE,27/03/1984,MHG284278
rec-0033-dup-0,JOANNA,,JAKUBIEC,,23/09/1904,KAF582622
rec-0033-org,JOANNA,ANNA,JAKUBIEC,MAZOWIECKIE,23/09/1940,KAF582622
rec-0034-dup-0,BLANKA,ADRIANNA,PLATEK,,16/09/1971,
rec-0034-org,BLANKA,ADRIANNA,PŁATEK,ŚLĄSKIE,16/09/1971,LRP410121
rec-0035-org,AGATA,ANASTAZJA,SIEDLECKA,WIELKOPOLSKIE,19/04/1944,EXC647761
rec-0036-dup-0,,ANNA,MAŹUR,LUBUSKIE,17/10/1956,NKCu26370
rec-0036-org,GABRIELA,ANNA,MAZUR,LUBUSKIE,17/10/1956,NKC726370
rec-0037-org,AMELIA,ANNA,WINNICKA,MAZOWIECKIE,11/09/2002,RKW645729
rec-0038-dup-0,JAGODA,MARTA,MARKOŁSKA,MAZOWIECKIE,15/07/1908,
rec-0038-org,JAGODA,MARTA,MARKOWSKA,MAZOWIECKIE,15/07/1980,YJA616275
rec-0039-org,KLARA,LEONIA,SZCZEPANIK,WARMIŃSKO-MAZURSKIE,01/03/1962,CNW676967
rec-0040-dup-0,,,CYBULSKA,PODKARPACKIE,17/07/1977,
rec-0040-org,HANNA,JULIA,CYBULSKA,PODKARPACKIE,17/07/1977,SWG929923
rec-0041-org,ADA,MAGDALENA,GAWEŁ,DOLNOŚLĄSKIE,24/05/1990,ZLT330694
rec-0042-org,MARTA,JOWITA,MAŃKA,ŚLĄSKIE,25/03/1951,YHL018683
rec-0043-dup-0,,WŁADYSŁAWA,KOŁALEFSKA,WIELKOPOLSKIE,22/04/1961,FGH78526y
rec-0043-org,MAGDA,WŁADYSŁAWA,KOWALEWSKA,WIELKOPOLSKIE,22/04/1961,FGH785268
rec-0044-dup-0,AGATA,,NA,KUJAWSKO-POMORSKIE,01/11/2017,WWG989665
rec-0044-org,AGATA,JADWIGA,CHMIELEWSKA,KUJAWSKO-POMORSKIE,01/11/2017,WWG999665
rec-0045-org,MAJA,JOANNA,WÓJCIK,ŁÓDZKIE,21/01/2016,ALN040578
rec-0046-org,MICHALINA,WANDA,SZULC,MAZOWIECKIE,08/05/1977,ADL901112
rec-0047-org,MARCELINA,ŁUCJA,MARSZAŁEK,WIELKOPOLSKIE,27/08/1975,NMS749351
rec-0048-org,HANNA,MARIA,SOWA,LUBELSKIE,25/07/1936,NDL692167
rec-0049-org,MELANIA,MARTA,MAZUR,ŚLĄSKIE,26/06/1942,ENW251935
rec-0050-org,ZUZANNA,MAŁGORZATA,KOZAK,PODLASKIE,14/05/1967,GJS831010
rec-0051-org,MAJA,WIESŁAWA,KRÓL,WIELKOPOLSKIE,24/12/1973,NAH511313
rec-0052-org,MICHALINA,ZOFIA,KOWALEWSKA,MAZOWIECKIE,18/05/1948,GWF148655
rec-0053-dup-0,WIKTORIA,,KOŁODZIEJCZYK,PODKARPACKIE,05/06/1905,RFG815524
rec-0053-org,WIKTORIA,MARIA,KOŁODZIEJCZYK,PODKARPACKIE,05/06/1950,RFG815523
rec-0054-org,MARCELINA,MARIA,WOJTAS,MAZOWIECKIE,08/01/1981,RYX669278
rec-0055-org,MARIA,HELENA,WOLSKA,MAZOWIECKIE,16/04/1938,GAP504749
rec-0056-org,MARCELINA,ALINA,PAWELEC,PODKARPACKIE,17/06/1960,PTD690259
rec-0057-org,GABRIELA,AGNIESZKA,DOBROWOLSKA,MAŁOPOLSKIE,23/04/1975,LKE314610
rec-0058-org,POLA,MARIA,ŚWIDER,ZACHODNIOPOMORSKIE,05/10/2002,YCE343259
rec-0059-dup-0,,,ŁOJCIECHOWSKA,DOLNOŚLĄSKIE,27/04/1960,ZNM977153
rec-0059-org,ZOFIA,AGNIESZKA,WOJCIECHOWSKA,DOLNOŚLĄSKIE,27/04/1960,ZNM977153
rec-0060-dup-0,MARCELINA,,NA,,14/10/1947,CLY919657
rec-0060-org,MARCELINA,MARIA,LIPKA,ŁÓDZKIE,14/10/1947,CLY919657
rec-0061-dup-0,,HELENA,MAJ,,28/04/1956,KTF738163
rec-0061-org,NELA,HELENA,MAJ,KUJAWSKO-POMORSKIE,28/04/1965,KTF738163
rec-0062-org,JULIA,JULIA,KLIMEK,MAZOWIECKIE,06/01/1946,PMP658100
rec-0063-org,POLA,EMILIA,DROŻDŻ,LUBELSKIE,16/12/1956,JNE815194
rec-0064-org,JULIA,HELENA,DĄBEK,WIELKOPOLSKIE,19/10/1942,ZSE625943
rec-0065-org,NATALIA,WIKTORIA,DUSZYŃSKA,MAZOWIECKIE,23/05/1963,CGC154411
rec-0066-dup-0,MAJA,POLA,KWYATKOWSKA,LUBELSKIE,30/12/1964,KSX6849q5
rec-0066-org,MAJA,POLA,KWIATKOWSKA,LUBELSKIE,30/12/1946,KSX684915
rec-0067-org,ALICJA,IZABELA,CHMIEL,ŁÓDZKIE,22/04/1946,FXG742759
rec-0068-org,LILIANA,ANNA,KOGUT,KUJAWSKO-POMORSKIE,14/09/1985,NET713513
