rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-dup-0,MELANIA,,KLYMEK,MAŁOPOLSKIE,11/06/1933,
rec-0000-org,MELANIA,KLARA,KLIMEK,MAŁOPOLSKIE,11/06/1933,XDP274624
rec-0001-org,NELA,ANETA,DROZD,PODKARPACKIE,26/03/1963,AMC345712
rec-0002-dup-0,KLARA,,BANASIK,,17/03/1984,
rec-0002-org,KLARA,RITA,BANASIK,ŁÓDZKIE,17/03/1984,GAS971003
rec-0003-org,WIKTORIA,JADWIGA,KRAWCZYK,DOLNOŚLĄSKIE,03/07/1960,SPK782400
rec-0004-dup-0,,,JABLOŃSKA,LUBELSKIE,21/08/1958,ETC265033
rec-0004-org,LENA,MAGDALENA,JABŁOŃSKA,LUBELSKIE,21/08/1958,ETC265033
rec-0005-org,KLARA,MARIA,CHOJNACKA,WIELKOPOLSKIE,29/09/1972,EMT802133
rec-0006-org,RÓŻA,EWA,POLAK,WARMIŃSKO-MAZURSKIE,28/02/1952,PES498743
rec-0007-dup-0,JULIA,,WÓJCIK,WIELKOPOLSKIE,25/09/1968,ZNG31816q
rec-0007-org,JULIA,MARIA,WÓJCIK,WIELKOPOLSKIE,25/09/1986,ZNG318161
rec-0008-dup-0,MAJA,MARIA,PIETŻYK,ZACHODNIOPOMORSKIE,18/11/1998,YXX035913
rec-0008-org,MAJA,MARIA,PIETRZYK,ZACHODNIOPOMORSKIE,18/11/1989,YXX035013
rec-0009-dup-0,KYRA,,GAWROŃSKA,,20/04/1962,KYX509432
rec-0009-org,KIRA,MARTA,GAWROŃSKA,LUBELSKIE,20/04/1962,KYX509432
rec-0010-org,ALICJA,ALINA,KUCHARCZYK,DOLNOŚLĄSKIE,18/06/2001,AZT941323
rec-0011-org,GABRIELA,AGNIESZKA,GÓRAL,PODKARPACKIE,31/05/2004,KLD893396
rec-0012-org,EWA,ŁUCJA,WASILEWSKA,MAŁOPOLSKIE,03/09/1957,CGD441196
rec-0013-dup-0,ROKSANA,,NA,LUBELSKIE,28/01/2021,XMJ363968
rec-0013-org,ROKSANA,WIKTORIA,CIEŚLAK,LUBELSKIE,28/01/2021,XMJ364968
rec-0014-org,LAURA,HELENA,KOZIOŁ,OPOLSKIE,13/09/1990,HAR274858
rec-0015-org,AMELIA,MARIA,KRZYŻANOWSKA,LUBELSKIE,06/10/1986,RDC821775
rec-0016-dup-0,JANIINA,,WOŹNIAK,KUJAWSKO-POMORSKIE,12/02/1987,PLL018506
rec-0016-org,JANINA,ANNA,WOŹNIAK,KUJAWSKO-POMORSKIE,12/02/1987,PLL018505
rec-0017-dup-0,JULIIA,,DĘBOWSKA,KUJAWSKO-POMORSKIE,04/03/1998,RFL571785
rec-0017-org,JULIA,BOŻENA,DĘBOWSKA,KUJAWSKO-POMORSKIE,04/03/1989,RFL571785
rec-0018-dup-0,YGA,,NA,KUJAWSKO-POMORSKIE,30/08/2015,TKK306457
rec-0018-org,IGA,HANNA,CHOJNACKA,KUJAWSKO-POMORSKIE,30/08/2015,TKK306457
rec-0019-dup-0,MARIANNA,MARIA,PAWLIIKOWSKA,,01/09/1948,JKX965105
rec-0019-org,MARIANNA,MARIA,PAWLIKOWSKA,WARMIŃSKO-MAZURSKIE,01/09/1984,JKX965105
rec-0020-org,LENA,MICHALINA,CZARNECKA,LUBELSKIE,11/01/2000,MWA234861
rec-0021-org,KSENIIA,LAURA,MARCINIAK,MAŁOPOLSKIE,08/08/1954,WJC123416
rec-0022-dup-0,ZOFYA,WIKTORIA,KOWALIK,,04/08/1972,AXD18q08i
rec-0022-org,ZOFIA,WIKTORIA,KOWALIK,KUJAWSKO-POMORSKIE,04/08/1972,AXD181079
rec-0023-org,NINA,KAROLINA,BARAN,WIELKOPOLSKIE,16/05/1996,XLH068487
rec-0024-dup-0,JULIYA,KATARZYNA,NA,MAZOWIECKIE,06/05/1975,
rec-0024-org,JULIA,KATARZYNA,MAJEWSKA,MAZOWIECKIE,06/05/1975,EEE447566
rec-0025-org,LILIANA,JOANNA,SERAFIN,WIELKOPOLSKIE,09/10/1989,GWY300496
rec-0026-org,ZUZANNA,FRANCISZKA,MIKOŁAJCZAK,POMORSKIE,16/11/1983,ASS196716
rec-0027-dup-0,LAURA,,RUCYNISKA,,30/03/1944,YZR263744
rec-0027-org,LAURA,JUSTYNA,RUCIŃSKA,WARMIŃSKO-MAZURSKIE,30/03/1944,YZR263744
rec-0028-org,MALINA,MARIA,PRUS,WIELKOPOLSKIE,30/05/1959,GHD759931
rec-0029-org,POLINA,RÓŻA,KOZŁOWSKA,PODKARPACKIE,08/03/1962,XPT719848
rec-0030-org,LAURA,ANASTAZJA,ORŁOWSKA,WARMIŃSKO-MAZURSKIE,24/11/1970,NRC957676
rec-0031-org,IGA,JADWIGA,WIŚNIEWSKA,MAŁOPOLSKIE,09/11/1981,LNS218320
rec-0032-org,AGATA,ALEKSANDRA,ŁAWNICZAK,WIELKOPOLSKIE,02/01/2011,XMJ098957
