rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,MAŁGORZATA,WIOLETTA,KRAWCZYK,DOLNOŚLĄSKIE,13/11/1943,ZFZ376636
rec-0001-dup-0,NADIA,BARBARA,ROMANYUK,,11/01/1939,WNY009105
rec-0001-org,NADIA,BARBARA,ROMANIUK,ŚLĄSKIE,11/01/1993,WNY009105
rec-0002-org,ALICJA,IWONA,KOZA,ŁÓDZKIE,14/05/1947,SFY891205
rec-0003-org,ANNA,BEATA,KUBIAK,WIELKOPOLSKIE,22/07/1977,XSJ630643
rec-0004-org,ANA,HELENA,WÓJCICKA,ŚLĄSKIE,09/03/1975,SDJ948300
rec-0005-org,DOROTA,KLAUDIA,WĘGRZYN,DOLNOŚLĄSKIE,02/11/1973,HCJ143334
rec-0006-org,HANNA,JULIA,CZARNECKA,MAZOWIECKIE,16/12/1971,FTH710465
rec-0007-dup-0,POLA,MARIA,NA,,22/10/1908,XME381278
rec-0007-org,POLA,MARIA,CISZEWSKA,MAŁOPOLSKIE,22/10/1980,XME381278
rec-0008-org,LAURA,MAGDALENA,FRĄCZEK,PODLASKIE,23/03/1988,TPH808676
rec-0009-dup-0,,,URBANIAK,MAZOWIECKIE,02/06/1992,XWMo46733
rec-0009-org,ALEKSANDRA,WIKTORIA,URBANIAK,MAZOWIECKIE,02/06/1992,XWM046733
rec-0010-dup-0,KORNELIA,,KUBYTZA,POMORSKIE,02/02/1959,
rec-0010-org,KORNELIA,TERESA,KUBICA,POMORSKIE,02/02/1959,KAL699074
rec-0011-org,HELENA,MARIA,SZEWCZYK,ŁÓDZKIE,24/12/1981,SXT951111
rec-0012-org,ZUZANNA,NATALIA,WILK,OPOLSKIE,14/02/1967,GLC102848
rec-0013-org,HELENA,GERTRUDA,LOREK,LUBELSKIE,05/04/1986,TFM130101
rec-0014-org,LARA,JOANNA,DUDZIŃSKA,DOLNOŚLĄSKIE,07/11/1991,EJD293255
rec-0015-org,EMILIA,HELENA,STACHOWIAK,ŚLĄSKIE,06/06/1981,RNM893112
rec-0016-org,HANNA,WERONIKA,GĄSIOROWSKA,MAZOWIECKIE,24/09/1930,PCZ144036
rec-0017-org,LENA,ŁUCJA,CICHOŃ,ŚWIĘTOKRZYSKIE,03/09/1973,LMS667356
rec-0018-org,ZUZANNA,ANNA,MAJCHER,LUBELSKIE,17/10/1976,FZY636944
rec-0019-dup-0,KLARA,,NA,MAŁOPOLSKIE,16/01/1961,WKG838969
rec-0019-org,KLARA,BARBARA,LENART,MAŁOPOLSKIE,16/01/1961,WKG838069
rec-0020-org,ARINA,ALINA,SZEWCZYK,MAZOWIECKIE,07/04/2001,XYP605348
rec-0021-org,NELA,ZUZANNA,ADAMSKA,MAZOWIECKIE,26/07/1953,NYS804106
rec-0022-org,POLA,JADWIGA,WRÓBEL,WIELKOPOLSKIE,17/02/1965,NDT052745
rec-0023-org,LAURA,LAURA,GRZELAK,ŁÓDZKIE,04/03/1970,NDX005464
rec-0024-dup-0,ZUZANNA,,DOŁBROWSKA,DOLNOŚLĄSKIE,09/11/1927,SHD466703
rec-0024-org,ZUZANNA,ŁUCJA,DĄBROWSKA,DOLNOŚLĄSKIE,09/11/1972,SHD466703
rec-0025-org,URSZULA,ANNA,CHOJNACKA,DOLNOŚLĄSKIE,20/10/1997,MJY989357
rec-0026-dup-0,,,KRYRZANOWSKA,ZACHODNIOPOMORSKIE,04/01/1949,NEM639937
rec-0026-org,LAURA,MARIA,KRZYŻANOWSKA,ZACHODNIOPOMORSKIE,04/01/1949,NEM639937
rec-0027-org,LAURA,HELENA,ŻUKOWSKA,MAZOWIECKIE,23/04/1966,RPZ476622
rec-0028-dup-0,,,NA,POMORSKIE,18/11/1945,RKN171762
rec-0028-org,NELA,HALINA,JANAS,POMORSKIE,18/11/1945,RKN171762
rec-0029-org,NIKOLA,MARTA,PODGÓRSKA,ŁÓDZKIE,04/07/1975,HNR788767
rec-0030-org,ŁUCJA,MARIA,RUDNIK,MAŁOPOLSKIE,22/04/1975,EDG291843
rec-0031-org,EMILIA,WIKTORIA,WOJTKOWIAK,ŁÓDZKIE,04/08/1956,LEG841123
rec-0032-org,SARA,BRONISŁAWA,WIĘCKOWSKA,LUBUSKIE,11/02/1972,SSK365004
rec-0033-org,WIKTORIA,MARIANNA,WILK,ŚWIĘTOKRZYSKIE,27/03/1980,SDF338925
rec-0034-org,IGA,JULIA,GAJEWSKA,MAZOWIECKIE,21/01/1955,CNM296989
rec-0035-org,ANASTAZJA,ŁUCJA,MIKOŁAJCZYK,POMORSKIE,02/02/1962,DZT359802
rec-0036-dup-0,LENA,,KOZAKIIEWICZ,WIELKOPOLSKIE,18/11/1917,PJZ995152
rec-0036-org,LENA,KINGA,KOZAKIEWICZ,WIELKOPOLSKIE,18/11/1971,PJZ995152
rec-0037-dup-0,NYCOLA,MARIA,GRELAK,WARMIŃSKO-MAZURSKIE,14/04/1971,
rec-0037-org,NICOLA,MARIA,GRZELAK,WARMIŃSKO-MAZURSKIE,14/04/1971,THA838335
