rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,LEA,HELENA,BUCZEK,ŁÓDZKIE,10/08/1961,LHG234454
rec-0001-org,OLIWIA,HELENA,WIECZOREK,KUJAWSKO-POMORSKIE,17/10/1972,HXL179422
rec-0002-org,NINA,MARIA,PASZEK,ŁÓDZKIE,25/06/1989,LXJ479191
rec-0003-dup-0,,,GÓRNA,ZACHODNIOPOMORSKIE,05/07/1968,
rec-0003-org,KAJA,MARTYNA,GÓRNA,ZACHODNIOPOMORSKIE,05/07/1968,XJG231688
rec-0004-dup-0,EMIILIA,,NA,WIELKOPOLSKIE,25/08/2001,JEJ866013
rec-0004-org,EMILIA,MARIA,ADAMIAK,WIELKOPOLSKIE,25/08/2001,JEJ866013
rec-0005-org,HELENA,ALEKSANDRA,SOBCZAK,ŁÓDZKIE,30/04/1998,DDP076817
rec-0006-dup-0,JULIA,,WOJCIECHOWSKA,ŚLĄSKIE,18/07/1929,AMP562425
rec-0006-org,JULIA,MARIA,WOJCIECHOWSKA,ŚLĄSKIE,18/07/1992,AMP562415
rec-0007-org,LAURA,SARA,RUDZIŃSKA,WIELKOPOLSKIE,16/12/1966,SPT906876
rec-0008-org,AGATA,WERONIKA,SOKOŁOWSKA,LUBUSKIE,19/04/1995,AKG278470
rec-0009-org,VIKTORIIA,KATARZYNA,PIETRZAK,MAZOWIECKIE,07/06/1955,MGE539054
rec-0010-org,AURELIA,HALINA,BŁAŻEJEWSKA,LUBELSKIE,18/06/1971,JPS213334
rec-0011-org,ZUZANNA,MARIA,BRZOZOWSKA,KUJAWSKO-POMORSKIE,07/08/1966,GYC741884
rec-0012-org,DOMINIKA,ANNA,TOMASZEWSKA,KUJAWSKO-POMORSKIE,02/01/1979,XXN239009
rec-0013-org,ZUZANNA,ANNA,KAŁUŻNA,ŚLĄSKIE,13/09/1956,PAC805415
rec-0014-org,KINGA,LAURA,DROZD,ZACHODNIOPOMORSKIE,26/01/1983,XLS618432
rec-0015-dup-0,DANUTA,,NA,MAŁOPOLSKIE,27/01/2050,XPM309141
rec-0015-org,DANUTA,EMILIA,DĄBROWSKA,MAŁOPOLSKIE,27/01/2005,XPM309141
