rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-dup-0,KYRA,,WIŚNIEWSKA,WARMIŃSKO-MAZURSKIE,19/06/1956,DXZ667886
rec-0000-org,KIRA,NADIA,WIŚNIEWSKA,WARMIŃSKO-MAZURSKIE,19/06/1965,DXZ667886
rec-0001-dup-0,ŻUZANNA,,NA,MAZOWIECKIE,18/03/1990,CFR955223
rec-0001-org,ZUZANNA,ZOFIA,JANKOWSKA,MAZOWIECKIE,18/03/1990,CFR955223
rec-0002-org,MAYA,MAGDALENA,OSTROWSKA,OPOLSKIE,01/06/1975,FMT284309
rec-0003-org,AMELIA,ZOFIA,CIESIELSKA,WARMIŃSKO-MAZURSKIE,18/07/1927,GTH287816
rec-0004-org,NIKOLINA,ANIELA,KRUPA,MAŁOPOLSKIE,22/12/1996,RGS592566
rec-0005-org,LIDIA,ŁUCJA,BIELA,POMORSKIE,04/11/1960,MWZ338533
rec-0006-org,ELIZA,EMILIA,BIELAWSKA,ŚLĄSKIE,26/02/2005,EWR523915
rec-0007-org,SOLOMIIA,ANNA,BOROWSKA,MAZOWIECKIE,31/05/1972,YFY140477
rec-0008-dup-0,MARYA,,NA,MAŁOPOLSKIE,20/12/1971,YKM629339
rec-0008-org,MARIA,HANNA,JANKOWSKA,MAŁOPOLSKIE,20/12/1971,YKM629339
rec-0009-org,WIKTORIA,TERESA,KACZOR,POMORSKIE,02/08/1961,EPX083582
rec-0010-org,MARIA,BEATA,KŁOS,ŚWIĘTOKRZYSKIE,09/12/2005,XPL064227
rec-0011-org,MALWINA,MARIA,ZIĘBA,PODKARPACKIE,10/10/1968,EZC617742
rec-0012-org,WERONIKA,OLIWIA,KAROLAK,ŚLĄSKIE,17/03/1952,TAL477396
rec-0013-org,JULIA,MAŁGORZATA,SCHMIDT,LUBUSKIE,04/01/1952,GZS456383
rec-0014-org,ALICJA,EWA,CZAJKOWSKA,MAZOWIECKIE,10/07/1991,ZPD762338
rec-0015-org,LAURA,EMILIA,BARTKOWIAK,DOLNOŚLĄSKIE,30/09/1955,AEM195119
rec-0016-org,EMILIA,JULIA,GUTOWSKA,KUJAWSKO-POMORSKIE,16/06/2003,MLH065739
rec-0017-org,AURELIA,PAULINA,KOGUT,POMORSKIE,04/06/2016,JDF056721
rec-0018-org,ANASTAZJA,BARBARA,DUDEK,MAZOWIECKIE,19/03/2002,LLG326795
rec-0019-org,KORNELIA,MALGORZATA,KOZAK,ŚLĄSKIE,28/10/1991,XYY829581
rec-0020-org,KLARA,MARIANNA,KOŁAKOWSKA,LUBELSKIE,15/01/1986,HRD377031
rec-0021-dup-0,MARIA,,SOBTŻŹAK,KUJAWSKO-POMORSKIE,05/10/1958,MHF436911
rec-0021-org,MARIA,MARIA,SOBCZAK,KUJAWSKO-POMORSKIE,05/10/1985,MHF436911
rec-0022-org,KAJA,MAGDALENA,SIWEK,ŚWIĘTOKRZYSKIE,07/11/1975,RPL917383
rec-0023-dup-0,ALICJA,,LORENTZ,LUBUSKIE,07/02/1957,MLP882455
rec-0023-org,ALICJA,AMELIA,LORENC,LUBUSKIE,07/02/1975,MLP882455
rec-0024-dup-0,ANNA,,JASTRZĘBSKA,ŚWIĘTOKRZYSKIE,12/08/1974,MEF999577
rec-0024-org,ANNA,URSZULA,JASTRZĘBSKA,ŚWIĘTOKRZYSKIE,12/08/1947,MEF999677
rec-0025-dup-0,MYA,,NA,POMORSKIE,21/07/1983,SJW305812
rec-0025-org,MIA,MARTA,KRAUZE,POMORSKIE,21/07/1983,SJW305812
rec-0026-dup-0,WIKTORIA,,MRÓŻ,ŁÓDZKIE,02/10/1995,YEY609106
rec-0026-org,WIKTORIA,DOMINIKA,MRÓZ,ŁÓDZKIE,02/10/1959,YEY609106
rec-0027-dup-0,,ALICJA,NA,WIELKOPOLSKIE,16/03/1948,
rec-0027-org,ZOFIA,ALICJA,BARANOWSKA,WIELKOPOLSKIE,16/03/1948,JJY803810
rec-0028-org,AURORA,ANNA,WOŹNIAK,ŁÓDZKIE,18/01/1994,XRY811837
rec-0029-org,OLEKSANDRA,LIVIA,PIOTROWSKA,PODKARPACKIE,16/11/2004,TPD835030
rec-0030-dup-0,ALESIIIIA,DIANA,DOBRAŃSKA,KUJAWSKO-POMORSKIE,23/01/1974,
rec-0030-org,ALESIA,DIANA,DOBRZAŃSKA,KUJAWSKO-POMORSKIE,23/01/1974,WPG791136
rec-0031-org,ZOJA,STEFANIA,PRZYBYŁ,ŁÓDZKIE,28/12/1996,JZY876397
rec-0032-dup-0,,,GAŁROŃSKA,MAZOWIECKIE,11/03/1994,FPY306472
rec-0032-org,EMILIA,ZOFIA,GAWROŃSKA,MAZOWIECKIE,11/03/1994,FPY306472
