rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,LILIANA,MARIA,ZIÓŁKOWSKA,MAŁOPOLSKIE,31/12/1955,FJD742196
rec-0001-org,ALICJA,ARLETA,JANKOWSKA,ŁÓDZKIE,26/01/1949,EMH124657
rec-0002-org,NADIA,TERESA,KACZMARCZYK,LUBUSKIE,12/08/1973,DPK015046
rec-0003-org,ZUZANNA,JOANNA,KUCZYŃSKA,MAŁOPOLSKIE,21/04/2004,RDJ727360
rec-0004-org,MAJA,MAŁGORZATA,WOŹNIAK,PODKARPACKIE,25/12/1932,SZX009638
rec-0005-org,TOLA,MARIA,ZIELONKA,MAZOWIECKIE,11/10/1987,WTM621958
rec-0006-org,MARIANNA,ALICJA,KAMIŃSKA,WIELKOPOLSKIE,07/07/1980,HZN011571
rec-0007-dup-0,ZUZANNA,EWA,NA,LUBUSKIE,19/03/1986,GLA251022
rec-0007-org,ZUZANNA,EWA,MAJEWSKA,LUBUSKIE,19/03/1968,GLA261022
rec-0008-org,RÓŻA,DOROTA,SZYDŁOWSKA,DOLNOŚLĄSKIE,25/05/1942,YPN353759
rec-0009-org,VASILISA,JADWIGA,KACZMAREK,ŚLĄSKIE,28/10/1989,ZKG068254
rec-0010-org,HELENA,PAULINA,FRĄCZEK,MAZOWIECKIE,24/05/2004,EFC514636
rec-0011-dup-0,,NATALIA,NA,KUJAWSKO-POMORSKIE,27/12/1978,RMM686764
rec-0011-org,NADIA,NATALIA,STACHOWSKA,KUJAWSKO-POMORSKIE,27/12/1987,RMM686764
rec-0012-dup-0,OLIWIA,ANNA,RUTKOVSKA,MAZOWIECKIE,05/01/1986,JSN311349
rec-0012-org,OLIWIA,ANNA,RUTKOWSKA,MAZOWIECKIE,05/01/1968,JSN311449
rec-0013-org,KORNELIA,MARTA,MAJCHRZAK,LUBELSKIE,28/10/1966,FMC615270
rec-0014-dup-0,SELENA,,SZOSTAK,,23/05/2031,ZMX182771
rec-0014-org,SELENA,EMILIA,SZOSTAK,MAZOWIECKIE,23/05/2013,ZMX182771
rec-0015-org,APOLONIA,IRENA,LORENC,WIELKOPOLSKIE,15/02/1943,RFK664064
rec-0016-org,ALICJA,MARIA,NAWROCKA,POMORSKIE,22/05/2014,EYW572165
rec-0017-dup-0,,KAROLINA,KOVALSKA,,26/11/1990,DCH441140
rec-0017-org,STEFANIA,KAROLINA,KOWALSKA,PODLASKIE,26/11/1990,DCH441140
rec-0018-org,ANTONINA,KARINA,LESZCZYŃSKA,MAZOWIECKIE,23/04/1993,LRM318084
rec-0019-org,MARCELINA,MARIA,MICHALSKA,MAZOWIECKIE,13/02/1971,XPJ394982
rec-0020-org,GABRIELA,ANNA,GROCHOWSKA,WARMIŃSKO-MAZURSKIE,08/01/1996,XAX760636
rec-0021-dup-0,RÓRZA,,BUCZKOWSKA,ŚLĄSKIE,28/11/1989,FWP142016
rec-0021-org,RÓŻA,IWONA,BUCZKOWSKA,ŚLĄSKIE,28/11/1998,FWP142016
rec-0022-org,ANTONINA,ADRIANNA,PORĘBSKA,WARMIŃSKO-MAZURSKIE,22/09/1987,PJW287009
rec-0023-dup-0,HELENA,,KRÓLAK,,04/07/1928,
rec-0023-org,HELENA,MAGDALENA,KRÓLAK,KUJAWSKO-POMORSKIE,04/07/1928,JDN134261
rec-0024-dup-0,YGA,,KOŹAK,KUJAWSKO-POMORSKIE,30/01/1960,NLR629664
rec-0024-org,IGA,ANNA,KOZAK,KUJAWSKO-POMORSKIE,30/01/1960,NLR629664
rec-0025-dup-0,ZUŹANNA,,NA,MAZOWIECKIE,29/06/1975,EJW880384
rec-0025-org,ZUZANNA,MARIA,KAŹMIERCZAK,MAZOWIECKIE,29/06/1975,EJW880384
rec-0026-org,EMILIA,ZOFIA,MIERZWA,DOLNOŚLĄSKIE,03/02/1947,JLZ765304
rec-0027-org,LAURA,IRENA,KOWALSKA,LUBUSKIE,26/07/1939,RCM535680
rec-0028-org,MAJA,OLIWIA,BIAŁAS,MAZOWIECKIE,22/09/1987,YWP856693
rec-0029-dup-0,SONYA,MARLENA,WALCŹAK,LUBUSKIE,07/12/1991,XYK5641e1
rec-0029-org,SONIA,MARLENA,WALCZAK,LUBUSKIE,07/12/1991,XYK564141
rec-0030-dup-0,,,BAKOWSKA,POMORSKIE,01/09/1930,HKZ436465
rec-0030-org,ALEKSANDRA,ANNA,BĄKOWSKA,POMORSKIE,01/09/1930,HKZ436465
rec-0031-org,WERONIKA,LILIA,CHOJNACKA,WARMIŃSKO-MAZURSKIE,29/05/1998,YHK521652
rec-0032-dup-0,MAJA,,ZIĘBA,,17/12/1968,
rec-0032-org,MAJA,LUIZA,ZIĘBA,WARMIŃSKO-MAZURSKIE,17/12/1968,EKJ090459
rec-0033-org,GABRIELA,ANNA,MICHALSKA,MAŁOPOLSKIE,03/02/1992,AYK620574
rec-0034-org,OLGA,ANNA,SKRZYPEK,PODKARPACKIE,26/05/1967,LDA628868
rec-0035-org,STEFANIA,WANDA,KRAWIEC,MAZOWIECKIE,09/04/2014,DZN698194
rec-0036-dup-0,POLA,ELŻBIETA,STELPNIIAK,PODKARPACKIE,21/09/1939,HFD665638
rec-0036-org,POLA,ELŻBIETA,STĘPNIAK,PODKARPACKIE,21/09/1993,HFD655638
rec-0037-org,ANIA,LILIANNA,WOLSKA,MAZOWIECKIE,12/07/1960,XPD378667
rec-0038-org,MAGDALENA,MARIA,SZCZEPAŃSKA,KUJAWSKO-POMORSKIE,13/10/1976,TNG759762
rec-0039-org,MIA,ZOFIA,KACZMAREK,MAŁOPOLSKIE,30/04/1966,MSC342018
rec-0040-org,LENA,JOANNA,GÓRA,KUJAWSKO-POMORSKIE,20/06/1962,CGW535663
rec-0041-org,OLIVIA,NATALIA,URBAN,ŁÓDZKIE,29/11/1951,RYC595556
rec-0042-dup-0,,EMILIA,NA,MAZOWIECKIE,05/07/2002,YFL139e04
