rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-dup-0,LAURA,KINGA,NA,ŁÓDZKIE,31/12/1917,
rec-0000-org,LAURA,KINGA,STĘPIEŃ,ŁÓDZKIE,31/12/1971,KWP148211
rec-0001-dup-0,AMINA,ANNA,GÓRETZKA,MAZOWIECKIE,22/02/1956,
rec-0001-org,AMINA,ANNA,GÓRECKA,MAZOWIECKIE,22/02/1965,XRL943049
rec-0002-org,ANASTAZJA,KLARA,RUTKOWSKA,ŚLĄSKIE,13/12/1993,EWD038576
rec-0003-org,WIKTORIA,ANNA,DOMAŃSKA,WIELKOPOLSKIE,22/02/1952,KXD227517
rec-0004-dup-0,,ROZALIA,JAKUBIIAK,MAZOWIECKIE,22/04/1948,LNE165765
rec-0004-org,OLIWIA,ROZALIA,JAKUBIAK,MAZOWIECKIE,22/04/1984,LNE165765
rec-0005-org,ALICJA,KAMILA,GABRYŚ,POMORSKIE,20/11/1976,SMZ973068
rec-0006-org,ANNA,MAŁGORZATA,LEWICKA,POMORSKIE,30/06/1974,HCD567905
rec-0007-dup-0,HELENA,LIDIA,FYJALKOVSKA,,14/11/1993,WHJ776390
rec-0007-org,HELENA,LIDIA,FIJAŁKOWSKA,MAZOWIECKIE,14/11/1939,WHJ776390
rec-0008-org,ZOFIA,WIKTORIA,MUSZYŃSKA,MAŁOPOLSKIE,07/07/1938,YKL145397
rec-0009-dup-0,KLARA,KRYSTYNA,WITKOŁSKA,MAŁOPOLSKIE,28/01/1987,NLJ951360
rec-0009-org,KLARA,KRYSTYNA,WITKOWSKA,MAŁOPOLSKIE,28/01/1978,NLJ941360
rec-0010-org,LILIANNA,GABRIELA,MICHALAK,DOLNOŚLĄSKIE,02/05/1959,JEG536771
rec-0011-org,ZOFIA,JAGODA,KRÓLIKOWSKA,PODKARPACKIE,22/05/2014,HZA067728
rec-0012-dup-0,KLARA,,KOWALCZYK,MAZOWIECKIE,06/08/1917,RKY63r818
rec-0012-org,KLARA,GAJA,KOWALCZYK,MAZOWIECKIE,06/08/1971,RKY635818
rec-0013-org,ANIELA,LINH,ZIMNA,DOLNOŚLĄSKIE,11/11/1987,LHN029987
rec-0014-org,ELWIRA,KLARA,ZIĘBA,ZACHODNIOPOMORSKIE,09/02/1982,TLA597896
rec-0015-org,JAGODA,NELA,ROSIŃSKA,OPOLSKIE,21/08/1970,NPR017683
rec-0016-dup-0,LIIILYANA,IRENA,KOWALCZYK,,27/05/2005,KWX437783
rec-0016-org,LILIANA,IRENA,KOWALCZYK,ŚLĄSKIE,27/05/2005,KWX437773
