rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,MARTA,PATRYCJA,SZYMCZYK,ŁÓDZKIE,28/11/2009,LJH269464
rec-0001-org,LAURA,ZUZANNA,WRÓBLEWSKA,MAZOWIECKIE,07/02/1945,FYS748257
rec-0002-org,POLINA,ANNA,OLSZEWSKA,OPOLSKIE,28/10/1977,JKS829282
rec-0003-org,ALEKSANDRA,IZABELA,STACHOWSKA,ŚLĄSKIE,16/07/1951,RTG997331
rec-0004-org,ALICJA,MARTA,CHRZANOWSKA,WIELKOPOLSKIE,10/11/1985,WSW104498
rec-0005-org,KLARA,KATARZYNA,KOWALSKA,DOLNOŚLĄSKIE,24/05/1980,JXM068086
rec-0006-org,URSZULA,HENRYKA,STELMACH,MAŁOPOLSKIE,23/05/1995,MNR297336
rec-0007-org,ZUZANNA,LUIZA,ZAJĄCZKOWSKA,MAŁOPOLSKIE,06/10/1959,LSJ539678
rec-0008-dup-0,POLA,ZOFIA,JEZIIERSKA,ŁÓDZKIE,11/02/1945,WJE058688
rec-0008-org,POLA,ZOFIA,JEZIERSKA,ŁÓDZKIE,11/02/1954,WJE059689
rec-0009-org,NATALIA,AURELIA,BIERNACKA,ŚLĄSKIE,17/06/1981,RJR023462
rec-0010-org,WIKTORIA,MARIA,LEWANDOWSKA,POMORSKIE,18/10/1981,JDZ422887
rec-0011-org,KORNELIA,MAJA,TOKARSKA,WIELKOPOLSKIE,17/08/1983,RNP830765
rec-0012-org,ALICJA,NATALIA,NOWICKA,MAZOWIECKIE,11/03/1996,RCC099285
rec-0013-org,TAMARA,KATARZYNA,KOLASA,MAŁOPOLSKIE,06/03/1971,YPT833749
rec-0014-org,BLANKA,KATARZYNA,WÓJCIK,MAZOWIECKIE,13/07/2005,NNT831601
rec-0015-dup-0,ŁIOLETTA,MARIA,MYSZTAL,,12/06/1966,MFA557620
rec-0015-org,WIOLETTA,MARIA,MISZTAL,DOLNOŚLĄSKIE,12/06/1966,MFA557620
rec-0016-dup-0,,,GODLEWSKA,MAZOWIECKIE,20/04/1979,YCG143775
rec-0016-org,NATALIA,ZUZANNA,GODLEWSKA,MAZOWIECKIE,20/04/1979,YCG133775
rec-0017-org,ZOFIA,ZOFIA,MATUSZAK,OPOLSKIE,26/09/1967,EZN072467
rec-0018-org,JULIA,ANETA,OLEJNICZAK,ŁÓDZKIE,12/06/1984,EYJ201480
rec-0019-dup-0,GABRYELA,,NA,POMORSKIE,20/05/1945,JSG168969
rec-0019-org,GABRIELA,KATARZYNA,MARCINKOWSKA,POMORSKIE,20/05/1945,JSG168969
rec-0020-org,LAURA,JULIA,STEFAŃSKA,DOLNOŚLĄSKIE,28/05/1942,AFW391466
rec-0021-org,BLANKA,LAURA,KUBICKA,PODKARPACKIE,28/04/1962,PGT007849
rec-0022-dup-0,MARCELYNA,ALEKSANDRA,TWARDOVSKA,MAZOWIECKIE,04/05/1971,HNX630920
rec-0022-org,MARCELINA,ALEKSANDRA,TWARDOWSKA,MAZOWIECKIE,04/05/1971,HNX530920
rec-0023-dup-0,,KATARZYNA,BARANOWSKA,ŁÓDZKIE,05/08/1946,CGN904e18
rec-0023-org,ZUZANNA,KATARZYNA,BARANOWSKA,ŁÓDZKIE,05/08/1964,CGN904318
rec-0024-dup-0,IDALYA,,KOPETZ,DOLNOŚLĄSKIE,25/12/1988,NJT449767
rec-0024-org,IDALIA,CELESTYNA,KOPEĆ,DOLNOŚLĄSKIE,25/12/1988,NJT449767
rec-0025-org,JADWIGA,MARIA,ŻUK,ŚLĄSKIE,29/02/1960,PRJ856327
rec-0026-org,BARBARA,ZUZANNA,DĘBOWSKA,WARMIŃSKO-MAZURSKIE,12/12/1982,DMX743853
rec-0027-dup-0,KATAŻYNA,,BUDZIŃSKA,MAZOWIECKIE,26/07/1985,
rec-0027-org,KATARZYNA,MARIA,BUDZIŃSKA,MAZOWIECKIE,26/07/1985,WRL089939
rec-0028-org,NELA,JANINA,MAREK,KUJAWSKO-POMORSKIE,08/10/1957,WGG908522
rec-0029-dup-0,KLARA,,LEVANDOWSKA,ŚLĄSKIE,11/01/1979,PWR684852
rec-0029-org,KLARA,WERONIKA,LEWANDOWSKA,ŚLĄSKIE,11/01/1979,PWR784852
rec-0030-dup-0,,JULIA,PRYBYLSKA,WIELKOPOLSKIE,04/08/1938,TNP010275
rec-0030-org,BLANKA,JULIA,PRZYBYLSKA,WIELKOPOLSKIE,04/08/1983,TNP010275
rec-0031-org,HANNA,ADA,KACZOROWSKA,PODKARPACKIE,30/07/1941,NWY515387
rec-0032-org,OLIVIA,ANTONIA,KOWALCZYK,LUBELSKIE,11/02/1976,JMA509171
rec-0033-org,NELA,MAGDALENA,KLIMEK,MAŁOPOLSKIE,30/04/1954,XCK591680
rec-0034-org,SARA,JANINA,KORZENIEWSKA,DOLNOŚLĄSKIE,11/01/1949,HHJ850006
rec-0035-dup-0,ŹOFIA,HELENA,KONIECŻNA,ŚLĄSKIE,12/07/1917,GNE876345
rec-0035-org,ZOFIA,HELENA,KONIECZNA,ŚLĄSKIE,12/07/1971,GNE876345
rec-0036-dup-0,OLIIVIA,,PIETRUSZKA,,21/06/1951,RWX281904
rec-0036-org,OLIVIA,RÓŻA,PIETRUSZKA,POMORSKIE,21/06/1951,RWX281904
rec-0037-dup-0,,ANIELA,KACŻMAREK,DOLNOŚLĄSKIE,17/10/1905,ZRN036945
rec-0037-org,DAGMARA,ANIELA,KACZMAREK,DOLNOŚLĄSKIE,17/10/1950,ZRN036945
rec-0038-dup-0,YGA,AMELIA,KWIECINISKA,PODKARPACKIE,10/07/1955,DGY598691
rec-0038-org,IGA,AMELIA,KWIECIŃSKA,PODKARPACKIE,10/07/1955,DGY508691
rec-0039-org,KATARZYNA,DANUTA,KWIATKOWSKA,MAZOWIECKIE,11/05/2001,DJR557330
rec-0040-dup-0,MAGDALENA,,SZCZEPANIAK,,16/10/1985,RDS027056
rec-0040-org,MAGDALENA,JOANNA,SZCZEPANIAK,WIELKOPOLSKIE,16/10/1958,RDS027056
rec-0041-dup-0,,BARBARA,RUTKOLSKA,,10/04/1981,ZYL666057
rec-0041-org,KLEMENTYNA,BARBARA,RUTKOWSKA,ŚLĄSKIE,10/04/1981,ZYL666057
