rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,LILIANNA,ANNA,GADOMSKA,PODKARPACKIE,27/12/1947,CCZ581984
rec-0001-org,LEA,ANIELA,OLECH,ŚLĄSKIE,26/01/1991,KHY257845
rec-0002-org,LENA,BARBARA,BIEŃKOWSKA,MAZOWIECKIE,21/11/1939,KAZ761779
rec-0003-org,LENA,ALICJA,BOŻEK,WARMIŃSKO-MAZURSKIE,16/03/1995,HFZ841444
rec-0004-org,LAURA,POLA,SZELIGA,ŁÓDZKIE,29/07/1928,PNW704258
rec-0005-org,MIA,HALINA,JABŁOŃSKA,OPOLSKIE,31/12/1984,JFY835815
rec-0006-org,INGA,MARIA,SZYMAŃSKA,ŚWIĘTOKRZYSKIE,10/02/1987,STN170972
rec-0007-dup-0,ADRIANNA,,NA,ZACHODNIOPOMORSKIE,10/02/1964,LWC024669
rec-0007-org,ADRIANNA,KAROLINA,JANKOWIAK,ZACHODNIOPOMORSKIE,10/02/1946,LWC024669
rec-0008-org,MAJA,LAURA,PALUCH,ŚLĄSKIE,01/03/1944,RTJ759240
rec-0009-dup-0,ZUZANNA,JADWIGA,BĄK,,13/01/1919,TZL037523
rec-0009-org,ZUZANNA,JADWIGA,BĄK,PODLASKIE,13/01/1991,TZL037513
rec-0010-org,LIWIA,MARIA,GAJEWSKA,MAŁOPOLSKIE,16/04/1993,FES756359
rec-0011-org,KATARZYNA,NADIA,ZAWADZKA,ŚLĄSKIE,01/11/1980,FCH216412
rec-0012-org,OLIWIA,KATARZYNA,KOŁODZIEJCZAK,PODLASKIE,11/11/1971,LSW665307
rec-0013-org,POLA,RÓŻA,ROGALA,LUBELSKIE,10/01/1996,CFW387632
rec-0014-org,ZOFIA,MARIIA,ŚWIERCZEK,KUJAWSKO-POMORSKIE,06/05/1986,YRG255212
rec-0015-dup-0,,,NA,MAŁOPOLSKIE,05/08/1967,WDT839350
rec-0015-org,IGA,GABRIELA,WĄSIK,MAŁOPOLSKIE,05/08/1967,WDT839350
rec-0016-dup-0,NELA,,ŹARĘBA,ŚLĄSKIE,06/08/1907,MMY360236
rec-0016-org,NELA,ANNA,ZARĘBA,ŚLĄSKIE,06/08/1970,MMY360236
rec-0017-org,HANNA,ROZALIA,KOT,WIELKOPOLSKIE,04/10/1940,ERY386491
rec-0018-org,BIANCA,STEFANIA,MARCZAK,KUJAWSKO-POMORSKIE,17/04/1945,NPN386000
rec-0019-org,MICHALINA,ŁUCJA,KALISZ,MAZOWIECKIE,28/01/1986,JZM524227
rec-0020-dup-0,OLIWYA,ELŻBIETA,NA,PODLASKIE,27/02/1926,FRA673154
rec-0020-org,OLIWIA,ELŻBIETA,SZYDŁOWSKA,PODLASKIE,27/02/1962,FRA673154
rec-0021-org,LAURA,ALICJA,MRÓZ,ZACHODNIOPOMORSKIE,05/03/1997,PEJ111764
