rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,ANNA,JADWIGA,JANIAK,DOLNOŚLĄSKIE,25/02/2013,DMJ406118
rec-0001-org,ANNA,ALICJA,NIEDZIELA,OPOLSKIE,22/04/1935,XGY006722
rec-0002-dup-0,ALITZJA,,LYIPSKA,ŚLĄSKIE,22/09/1988,AYH403237
rec-0002-org,ALICJA,BRONISŁAWA,LIPSKA,ŚLĄSKIE,22/09/1988,AYH403237
rec-0003-dup-0,ANASTAZJA,,NA,ŁÓDZKIE,23/06/1907,HFT156036
rec-0003-org,ANASTAZJA,LILIANNA,JANUS,ŁÓDZKIE,23/06/1970,HFT156036
rec-0004-org,OLIWIA,TERESA,WOLAK,ŚLĄSKIE,20/03/1977,LNN040069
rec-0005-org,SOFIA,LILIANA,DOBROWOLSKA,WIELKOPOLSKIE,01/07/1982,ETE706985
rec-0006-dup-0,ALEKSANDRA,NATALIA,PYOTROWSKA,,21/11/1984,CGZ77e844
rec-0006-org,ALEKSANDRA,NATALIA,PIOTROWSKA,ŁÓDZKIE,21/11/1984,CGZ773844
rec-0007-dup-0,HANNA,,BOJARSKA,,18/05/1925,GLA116186
rec-0007-org,HANNA,ANNA,BOJARSKA,MAZOWIECKIE,18/05/1952,GLA116186
rec-0008-dup-0,,,NA,MAZOWIECKIE,08/11/1932,KFD186861
rec-0008-org,ALICJA,PUTRI,JAKUBOWSKA,MAZOWIECKIE,08/11/1932,KFD186861
rec-0009-org,HANNA,MARIA,MARKOWSKA,ŚLĄSKIE,10/11/1989,SPD351852
rec-0010-dup-0,JAGODA,IRENA,NA,,02/07/1946,PFL944273
rec-0010-org,JAGODA,IRENA,GÓRECKA,ŚLĄSKIE,02/07/1964,PFL944273
rec-0011-org,ZOFIA,BOŻENA,DYMEK,DOLNOŚLĄSKIE,15/05/1998,EKE469526
rec-0012-dup-0,,AGNIESZKA,NA,LUBELSKIE,08/08/1952,LZW841169
rec-0012-org,BLANKA,AGNIESZKA,KRZYŻANOWSKA,LUBELSKIE,08/08/1952,LZW941169
rec-0013-dup-0,ANTONYNA,,BIAŁAS,POMORSKIE,05/09/1988,HEG781r73
rec-0013-org,ANTONINA,ELŻBIETA,BIAŁAS,POMORSKIE,05/09/1988,HEG781573
rec-0014-dup-0,ANNA,IRENA,SOBCŹYK,,15/02/1933,NFMw53227
rec-0014-org,ANNA,IRENA,SOBCZYK,ŚLĄSKIE,15/02/1933,NFM253327
rec-0015-dup-0,MARIANNA,,CZAJKOWSKA,,11/02/1918,SEX912492
rec-0015-org,MARIANNA,MARIA,CZAJKOWSKA,ŁÓDZKIE,11/02/1981,SEX912492
rec-0016-org,MATYLDA,JANINA,WOŹNIAK,MAZOWIECKIE,18/03/1930,LZG522212
rec-0017-org,ZOFIA,KATARZYNA,RÓŻAŃSKA,DOLNOŚLĄSKIE,01/12/1974,RFR454383
rec-0018-dup-0,NATALYA,,NA,WIELKOPOLSKIE,01/01/1984,NHS443609
rec-0018-org,NATALIA,MARIA,ADAMCZYK,WIELKOPOLSKIE,01/01/1984,NHS443609
rec-0019-org,LILIA,ŁUCJA,WOLSKA,POMORSKIE,07/04/1965,DAH577438
rec-0020-org,HELENA,HELENA,NOWAK,KUJAWSKO-POMORSKIE,10/07/1955,ARL058164
rec-0021-dup-0,,ZOFIA,RUDNIK,WIELKOPOLSKIE,23/03/1925,
rec-0021-org,AMELIA,ZOFIA,RUDNIK,WIELKOPOLSKIE,23/03/1952,CJY723537
rec-0022-org,MILANA,JAGODA,KACZOROWSKA,WARMIŃSKO-MAZURSKIE,09/09/1965,YZT833958
rec-0023-dup-0,,WIKTORIA,KOŻA,,12/11/1990,JFE960586
rec-0023-org,ALICJA,WIKTORIA,KOZA,MAZOWIECKIE,12/11/1990,JFE960586
rec-0024-org,NADIA,ANNA,GRABOWSKA,MAZOWIECKIE,16/08/1991,CLK924460
rec-0025-dup-0,FELYCJA,MARIA,MOSKAL,PODKARPACKIE,30/09/1998,CKK205149
rec-0025-org,FELICJA,MARIA,MOSKAL,PODKARPACKIE,30/09/1989,CKK206149
rec-0026-org,LIVIA,RÓŻA,JĘDRZEJCZAK,MAŁOPOLSKIE,01/04/1975,JHC199221
rec-0027-dup-0,,ZUZANNA,PAPROCKA,DOLNOŚLĄSKIE,01/09/1915,
rec-0027-org,JAGODA,ZUZANNA,PAPROCKA,DOLNOŚLĄSKIE,01/09/1951,TLW162670
rec-0028-org,POLA,ANNA,MAŁECKA,ŁÓDZKIE,13/07/1970,JXP201611
rec-0029-dup-0,,MICHALINA,KOPER,,27/07/1995,SJE767567
rec-0029-org,LILIANA,MICHALINA,KOPER,KUJAWSKO-POMORSKIE,27/07/1995,SJE766567
rec-0030-org,KORNELIA,MARIA,KOWALSKA,LUBUSKIE,19/03/1997,HGL016919
rec-0031-org,NADIA,MAGDALENA,CIEŚLAK,POMORSKIE,10/04/2011,NRL917785
rec-0032-dup-0,OLIVIA,MONIKA,NA,,01/09/1975,WDA290617
rec-0032-org,OLIWIA,MONIKA,BRZEZIŃSKA,KUJAWSKO-POMORSKIE,01/09/1975,WDA290617
rec-0033-org,NADIA,IGA,STOLARCZYK,LUBELSKIE,29/10/1958,XRT991907
rec-0034-org,ZOFIA,KATARZYNA,KOWALSKA,MAZOWIECKIE,31/08/1990,DNY180737
rec-0035-org,ANTONINA,ANASTAZJA,RESZKA,PODKARPACKIE,30/06/1973,WAE810812
