rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,NADIA,ALEKSANDRA,KOSIŃSKA,LUBELSKIE,20/12/1977,GFC082188
rec-0001-org,LILIANA,KONSTANCJA,KARCZ,DOLNOŚLĄSKIE,11/03/1974,PSH087344
rec-0002-org,ZUZANNA,EWA,GAWRON,WARMIŃSKO-MAZURSKIE,28/09/1990,HJC705020
rec-0003-org,MICHALINA,EWA,KOPEĆ,WIELKOPOLSKIE,11/01/1948,XCR618186
rec-0004-org,EMILIA,BARBARA,NOWAK,KUJAWSKO-POMORSKIE,07/06/1956,XWK574476
rec-0005-org,NIKOLA,ALEKSANDRA,BIELAK,LUBELSKIE,25/02/1959,YAP131114
rec-0006-dup-0,ZHASMIIN,ZOFIA,SKŻYPCZAK,,25/10/2018,KEL152414
rec-0006-org,ZHASMIN,ZOFIA,SKRZYPCZAK,MAŁOPOLSKIE,25/10/2018,KEL152414
rec-0007-org,KAJA,WIOLETTA,CZECHOWSKA,LUBELSKIE,09/08/2015,GRZ519696
rec-0008-org,MYROSLAVA,MARIA,RADOMSKA,ŚWIĘTOKRZYSKIE,02/04/1989,MHD274146
rec-0009-dup-0,DIIANA,,KUCHARSKA,POMORSKIE,13/07/2007,
rec-0009-org,DIANA,MARIA,KUCHARSKA,POMORSKIE,13/07/2007,GCA679325
rec-0010-org,MICHALINA,EWA,CZARNECKA,PODLASKIE,17/04/1984,ZPG787051
rec-0011-org,HELENA,TERESA,KACZMARCZYK,PODKARPACKIE,05/04/1962,HLP574508
rec-0012-org,PATRYCJA,KAROLINA,KRÓL,MAŁOPOLSKIE,30/01/1962,MSY902410
rec-0013-org,MAJA,ANNA,BOREK,LUBUSKIE,19/11/1999,DAT142508
rec-0014-org,OLIWIA,ELŻBIETA,MIKULSKA,PODKARPACKIE,17/10/1941,GHA568059
rec-0015-org,KAJA,MICHALINA,KRAWCZYK,WIELKOPOLSKIE,23/03/1941,ZRF038549
rec-0016-org,NADIA,ŁUCJA,SZAREK,DOLNOŚLĄSKIE,06/09/1982,MLX937250
rec-0017-dup-0,,,SŁOWINISKA,MAŁOPOLSKIE,27/03/2011,FGG996715
rec-0017-org,MATYLDA,BLANKA,SŁOWIŃSKA,MAŁOPOLSKIE,27/03/2011,FGG996715
rec-0018-org,ANIELA,IRENA,GAJEWSKA,WIELKOPOLSKIE,30/11/2001,RLH459014
rec-0019-org,VERONIKA,ANNA,KANIEWSKA,KUJAWSKO-POMORSKIE,05/06/1945,GAT287222
rec-0020-org,ANTONINA,MAŁGORZATA,PIETRZAK,ŚLĄSKIE,25/02/2002,ZEL558444
rec-0021-dup-0,SOFYIIA,,NA,ŚWIĘTOKRZYSKIE,14/12/1940,WDF148667
rec-0021-org,SOFIIA,JOLANTA,SROKA,ŚWIĘTOKRZYSKIE,14/12/1940,WDF148667
rec-0022-org,MARIA,RITA,WOŹNIAK,ŚWIĘTOKRZYSKIE,08/03/1959,JSG785812
rec-0023-dup-0,,MAGDALENA,WELGRZYN,POMORSKIE,18/11/1993,TPY6371p9
rec-0023-org,OLGA,MAGDALENA,WĘGRZYN,POMORSKIE,18/11/1993,TPY637109
rec-0024-org,ZUZANNA,JULIA,WITCZAK,ZACHODNIOPOMORSKIE,21/09/1980,PXP461219
rec-0025-org,CAMILA,KATARZYNA,KOŁODZIEJCZYK,WIELKOPOLSKIE,13/01/1990,LAN991432
rec-0026-dup-0,SARA,,ADAMSKA,LUBUSKIE,17/06/1908,
rec-0026-org,SARA,IGA,ADAMSKA,LUBUSKIE,17/06/1980,DZC351351
rec-0027-org,ANTONINA,GAJA,SIKORSKA,ŚLĄSKIE,16/10/1944,NEN969361
rec-0028-dup-0,LAURA,,NA,MAZOWIECKIE,28/01/1988,
rec-0028-org,LAURA,MARIA,KRUSZYŃSKA,MAZOWIECKIE,28/01/1988,XEY519789
rec-0029-dup-0,,LILIANA,KASPŻYK,WIELKOPOLSKIE,25/05/1950,
rec-0029-org,ELENA,LILIANA,KASPRZYK,WIELKOPOLSKIE,25/05/1950,LPD502330
rec-0030-org,ANNA,BOŻENA,ŚLIWIŃSKA,PODKARPACKIE,02/07/1998,RXN275382
rec-0031-dup-0,KLARA,,WÓJTŹYK,WIELKOPOLSKIE,07/06/1934,FWP255282
rec-0031-org,KLARA,ZUZANNA,WÓJCIK,WIELKOPOLSKIE,07/06/1943,FWP255282
rec-0032-org,HANNA,KRYSTYNA,KOWALCZYK,WIELKOPOLSKIE,29/11/2003,XTL804508
rec-0033-org,ZOFIA,ALEKSANDRA,KRAJEWSKA,PODLASKIE,15/11/1975,HAT107914
rec-0034-org,POLA,AGNIESZKA,KLIMEK,WIELKOPOLSKIE,12/11/2020,GJR864475
rec-0035-org,LARA,IZABELA,BEDNAREK,ŚWIĘTOKRZYSKIE,06/12/1951,JPP762826
rec-0036-org,ANNA,DIANA,MAŁEK,WIELKOPOLSKIE,07/08/1999,MMR039579
rec-0037-org,MILANA,LENA,LEWANDOWSKA,MAŁOPOLSKIE,27/07/1962,AST882571
rec-0038-org,LILIANA,ALEKSANDRA,PIŁAT,KUJAWSKO-POMORSKIE,09/03/1976,GKT274877
rec-0039-dup-0,,ANNA,NA,,06/02/1985,HXY254766
rec-0039-org,NIKOLA,ANNA,MALINOWSKA,WARMIŃSKO-MAZURSKIE,06/02/1985,HXY254766
rec-0040-org,KAMILA,MARIA,LEWANDOWSKA,ZACHODNIOPOMORSKIE,18/02/1961,DDK047357
rec-0041-org,KAJA,ZUZANNA,SZUBA,DOLNOŚLĄSKIE,10/11/1991,PDX538519
rec-0042-org,KORNELIA,ESTERA,KULIŃSKA,MAZOWIECKIE,24/11/1961,ZHD289473
rec-0043-org,KINGA,MARIA,ZAKRZEWSKA,ŚLĄSKIE,10/01/1946,EAH578243
rec-0044-dup-0,POLA,EMILIA,NA,PODKARPACKIE,06/05/1987,
rec-0044-org,POLA,EMILIA,ZWOLIŃSKA,PODKARPACKIE,06/05/1978,KFR290933
rec-0045-org,NATALIA,ALICJA,MAREK,KUJAWSKO-POMORSKIE,04/01/2011,HMF976387
rec-0046-org,STEFANIA,KLAUDIA,TOMCZAK,MAZOWIECKIE,02/08/2007,WCD946815
rec-0047-org,MARCELINA,LAURA,GUTOWSKA,ŚLĄSKIE,01/02/1974,SEA199184
rec-0048-org,LAURA,DIMITROVA,JANAS,POMORSKIE,17/07/1970,PMC060579
rec-0049-org,LAURA,MARIA,SZCZYGIEŁ,ŚLĄSKIE,15/09/1986,HKE508312
rec-0050-org,LAURA,MARIA,SOBCZAK,ZACHODNIOPOMORSKIE,22/06/1985,EXJ803425
rec-0051-dup-0,,HELENA,STĘPNIAK,DOLNOŚLĄSKIE,14/05/1947,PAR782w86
rec-0051-org,MARTYNA,HELENA,STĘPNIAK,DOLNOŚLĄSKIE,14/05/1974,PAR782386
rec-0052-org,MARCELINA,MARIANNA,RAKOWSKA,MAZOWIECKIE,11/02/1996,GLE592584
rec-0053-org,ROZALIA,EWA,HOFFMANN,PODKARPACKIE,14/10/1948,JXD071759
rec-0054-dup-0,NATALIIA,,TOMCZAK,KUJAWSKO-POMORSKIE,07/05/1974,NDL013470
rec-0054-org,NATALIA,TERESA,TOMCZAK,KUJAWSKO-POMORSKIE,07/05/1947,NDL013470
rec-0055-org,ALEKSANDRA,MARIA,CZECHOWSKA,WIELKOPOLSKIE,19/01/1990,ZCA564257
rec-0056-dup-0,,,NA,MAZOWIECKIE,27/09/1999,DFR077298
rec-0056-org,ŁUCJA,KATARZYNA,MAKOWSKA,MAZOWIECKIE,27/09/1999,DFR077298
rec-0057-org,ZOFIA,WERONIKA,TRELA,MAZOWIECKIE,21/11/1961,YWR615090
rec-0058-org,MATYLDA,DANUTA,SKIBIŃSKA,LUBELSKIE,14/06/1978,FED077860
rec-0059-org,VARVARA,EMILIA,NIEMCZYK,WIELKOPOLSKIE,02/03/1983,CGC575065
rec-0060-org,ALEKSANDRA,AGNIESZKA,SADOWSKA,PODLASKIE,27/11/1982,LPN271106
rec-0061-dup-0,NYNA,JOLANTA,SKIBIŃSKA,DOLNOŚLĄSKIE,16/07/1918,YCGo42136
rec-0061-org,NINA,JOLANTA,SKIBIŃSKA,DOLNOŚLĄSKIE,16/07/1981,YCG042136
rec-0062-dup-0,,,GŁOWACKA,WIELKOPOLSKIE,15/05/1979,TKG793638
rec-0062-org,NATALIA,EDYTA,GŁOWACKA,WIELKOPOLSKIE,15/05/1979,TKG792638
rec-0063-dup-0,KAROLINA,MARIA,NA,,22/01/1974,FDL2982i5
