rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,WIKTORIA,HENRYKA,BIERNACKA,MAZOWIECKIE,01/10/1964,KAK997461
rec-0001-dup-0,ANNA,,VOJDA,ZACHODNIOPOMORSKIE,30/10/1986,
rec-0001-org,ANNA,JOANNA,WOJDA,ZACHODNIOPOMORSKIE,30/10/1986,ZHE027687
rec-0002-org,HELENA,AGATA,JANCZAK,LUBELSKIE,10/08/1975,RGT248400
rec-0003-org,MIA,TERESA,PIĄTEK,ZACHODNIOPOMORSKIE,09/01/1960,RYN571885
rec-0004-dup-0,LAURA,,GRABOWSKA,,09/03/1984,PMG782979
rec-0004-org,LAURA,ŁUCJA,GRABOWSKA,LUBUSKIE,09/03/1984,PMG782879
rec-0005-dup-0,ŻUZANNA,,NA,ŁÓDZKIE,08/08/1990,RGX004413
rec-0005-org,ZUZANNA,JUSTYNA,SŁOWIŃSKA,ŁÓDZKIE,08/08/1990,RGX004413
rec-0006-org,LAURA,LENA,CIEŚLAK,DOLNOŚLĄSKIE,19/07/1999,EFT708333
rec-0007-dup-0,AMELYA,,MARKOWSKA,,16/12/1964,JLC102724
rec-0007-org,AMELIA,JADWIGA,MARKOWSKA,MAZOWIECKIE,16/12/1964,JLC102724
rec-0008-org,LILIANA,WERONIKA,WOJTAS,MAZOWIECKIE,25/12/1992,ASC275185
rec-0009-org,HANNA,JANINA,KONIECZNA,ŚLĄSKIE,21/02/1936,AGA824385
rec-0010-org,WERONIKA,ANNA,OLEKSY,KUJAWSKO-POMORSKIE,28/03/1981,MWE148276
rec-0011-org,AGATA,HALINA,ŻUKOWSKA,ZACHODNIOPOMORSKIE,19/02/1952,MDR875664
rec-0012-org,KORNELIA,ALICJA,SZYMCZYK,POMORSKIE,30/11/1988,TAM979305
rec-0013-dup-0,LANDA,MARIA,PAWLOWSKA,KUJAWSKO-POMORSKIE,17/01/1951,RNW0i3002
rec-0013-org,WANDA,MARIA,PAWŁOWSKA,KUJAWSKO-POMORSKIE,17/01/1951,RNW093002
rec-0014-dup-0,GABRIIYELA,ANNA,KUTŻHARSKA,,24/02/1988,SRS197914
rec-0014-org,GABRIELA,ANNA,KUCHARSKA,PODKARPACKIE,24/02/1988,SRS197914
rec-0015-dup-0,PAULA,,KOWALCZYK,,30/06/1985,
rec-0015-org,PAULA,MAŁGORZATA,KOWALCZYK,ŚWIĘTOKRZYSKIE,30/06/1985,TMR048488
rec-0016-dup-0,POLA,STEFANIA,CZERVIŃSKA,,09/08/1939,GJK681420
rec-0016-org,POLA,STEFANIA,CZERWIŃSKA,ŚLĄSKIE,09/08/1993,GJK681420
rec-0017-org,MILANA,KAROLINA,MAŁECKA,MAŁOPOLSKIE,15/08/2004,JLL717604
rec-0018-org,POLA,LAURA,MAZUREK,OPOLSKIE,02/01/1994,TYS991721
rec-0019-org,JULIA,LENA,ŚLIWIŃSKA,ŚLĄSKIE,09/10/1984,GXH648011
rec-0020-org,SARA,MARIA,GIL,MAZOWIECKIE,20/11/1962,ENX527202
rec-0021-dup-0,,,SZYMANSKA,KUJAWSKO-POMORSKIE,24/05/1961,CDE463617
rec-0021-org,OLIWIA,RÓŻA,SZYMAŃSKA,KUJAWSKO-POMORSKIE,24/05/1961,CDE463617
rec-0022-org,LIWIA,MARIA,WRONA,PODKARPACKIE,04/01/1944,HGE428586
rec-0023-org,ANIELA,BLANKA,WOŹNIAK,OPOLSKIE,08/06/1990,ZJD857700
rec-0024-org,ŁUCJA,AMBER,SKIBA,POMORSKIE,28/09/1939,YGX539196
rec-0025-org,MILENA,WIKTORIA,KOZIOŁ,KUJAWSKO-POMORSKIE,22/09/1937,FTR738805
rec-0026-org,MARCELINA,HALINA,DUDEK,POMORSKIE,11/06/1935,YTF760416
rec-0027-dup-0,NELA,BLANKA,NA,,18/03/1929,GKH841893
rec-0027-org,NELA,BLANKA,KOPACZ,PODKARPACKIE,18/03/1992,GKH841893
