rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,LAURA,NADIA,ZIELIŃSKA,ŚWIĘTOKRZYSKIE,24/05/2019,WLJ610418
rec-0001-org,WANDA,WIKTORIA,BEDNARZ,ŚWIĘTOKRZYSKIE,14/05/2020,DMT821067
rec-0002-dup-0,JULIANNA,,ŹALEWSKA,POMORSKIE,10/10/1998,WRZ7223r1
rec-0002-org,JULIANNA,ANGELIKA,ZALEWSKA,POMORSKIE,10/10/1998,WRZ722351
rec-0003-dup-0,,AGNIESZKA,NA,WIELKOPOLSKIE,28/08/2011,MXE1y133r
rec-0003-org,KAJA,AGNIESZKA,ROJEK,WIELKOPOLSKIE,28/08/2011,MXE161335
rec-0004-org,MAGDALENA,LILIANA,SEKUŁA,MAZOWIECKIE,08/11/1975,HPN085387
rec-0005-dup-0,LYLIANA,EDYTA,NA,DOLNOŚLĄSKIE,03/12/1967,WXJ515643
rec-0005-org,LILIANA,EDYTA,KOZŁOWSKA,DOLNOŚLĄSKIE,03/12/1976,WXJ515643
rec-0006-org,JULIA,HANNA,ADAMSKA,MAZOWIECKIE,08/01/1983,SZY528325
rec-0007-dup-0,BIIIANKA,HELENA,ADAMSKA,MAZOWIECKIE,20/08/1947,
rec-0007-org,BIANKA,HELENA,ADAMSKA,MAZOWIECKIE,20/08/1974,RRW006086
rec-0008-org,BOGUMIŁA,ANNA,JANOWSKA,POMORSKIE,23/01/2001,FYN744159
rec-0009-org,MILANA,PATRYCJA,SKOWRON,MAZOWIECKIE,07/07/1957,GME312576
rec-0010-org,MARCELINA,ANNA,ŁUKASIK,ŚLĄSKIE,05/12/1981,KNF535771
rec-0011-org,MICHALINA,AGNIESZKA,ZIELONKA,LUBELSKIE,03/06/1981,NES886209
rec-0012-org,IGA,ANNA,RÓŻYCKA,POMORSKIE,01/01/1968,ENM842221
rec-0013-org,WIKTORIA,KATARZYNA,GRABOWSKA,DOLNOŚLĄSKIE,26/05/1994,CTH541251
rec-0014-org,MELANIA,WERONIKA,GROCHOWSKA,MAZOWIECKIE,14/10/1986,JCK315402
rec-0015-org,ZOFIA,MARIA,ADAMIEC,POMORSKIE,13/07/1968,FEC596290
rec-0016-org,RÓŻA,OLIVIA,DĄBROWSKA,ZACHODNIOPOMORSKIE,05/05/1976,FFR965959
rec-0017-org,NADIA,WANDA,BEDNAREK,MAZOWIECKIE,23/09/1993,HYP952495
rec-0018-org,ANTONINA,ALICJA,ROMANOWSKA,ŚLĄSKIE,05/08/2006,NCS163827
rec-0019-dup-0,NATALIA,,KOWALYK,WARMIŃSKO-MAZURSKIE,17/09/1975,
rec-0019-org,NATALIA,STANISŁAWA,KOWALIK,WARMIŃSKO-MAZURSKIE,17/09/1975,TNE079026
rec-0020-org,ŁUCJA,ANNA,SMOLIŃSKA,ŚWIĘTOKRZYSKIE,02/09/1964,DFG956493
rec-0021-dup-0,HANNA,,TOMASŹEWSKA,WIELKOPOLSKIE,13/04/1966,
rec-0021-org,HANNA,OLIWIA,TOMASZEWSKA,WIELKOPOLSKIE,13/04/1966,ZAW891168
