rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,MARTYNA,PAULINA,KOWALCZYK,ŚLĄSKIE,14/02/1962,XWK314320
rec-0001-org,KONSTANCJA,FAUSTYNA,WOJCIECHOWSKA,MAZOWIECKIE,23/12/1979,NDX104129
rec-0002-org,ZUZANNA,ZOFIA,MURAWSKA,ŚLĄSKIE,14/12/1975,WPM237777
rec-0003-dup-0,SABIINA,,SZCZYGIEŁ,MAZOWIECKIE,22/10/1998,
rec-0003-org,SABINA,HANNA,SZCZYGIEŁ,MAZOWIECKIE,22/10/1998,MLJ184072
rec-0004-org,YEVHENIIA,IWONA,SIKORA,LUBUSKIE,23/04/1994,LTE166658
rec-0005-org,LAURA,ALICJA,KACPRZAK,ŚLĄSKIE,01/12/2005,SCH305948
rec-0006-dup-0,KORNELYA,,MOTYKA,ŁÓDZKIE,14/03/1972,
rec-0006-org,KORNELIA,ANNA,MOTYKA,ŁÓDZKIE,14/03/1972,SCS396046
rec-0007-dup-0,GABRYELA,,NA,MAZOWIECKIE,23/02/1980,MJJ118529
rec-0007-org,GABRIELA,IZABELA,GAJDA,MAZOWIECKIE,23/02/1980,MJJ118529
rec-0008-org,ANIELA,HELENA,NOWAK,ZACHODNIOPOMORSKIE,24/06/1997,DAX270847
rec-0009-org,NELA,DANUTA,NOWICKA,DOLNOŚLĄSKIE,08/02/1972,KFA143094
rec-0010-dup-0,MALWINA,RÓŻA,MARKIEVICZ,,07/06/2060,ZJL001448
rec-0010-org,MALWINA,RÓŻA,MARKIEWICZ,DOLNOŚLĄSKIE,07/06/2006,ZJL001448
rec-0011-dup-0,EFA,ANNA,KUJAFA,OPOLSKIE,27/05/1917,TYX006619
rec-0011-org,EVA,ANNA,KUJAWA,OPOLSKIE,27/05/1971,TYX006619
rec-0012-org,POLA,ŁUCJA,DEC,LUBELSKIE,12/03/1958,DAR816492
rec-0013-org,IGA,FELICJA,WALCZAK,LUBELSKIE,21/04/1956,CKL148400
rec-0014-org,LAURA,MARTA,SOBIERAJ,OPOLSKIE,26/07/1968,WEX171923
rec-0015-org,WANDA,KAROLINA,ZAJĄC,OPOLSKIE,23/10/1975,HTN028494
rec-0016-dup-0,IIIGA,,NA,ŚLĄSKIE,04/12/1955,WYH715109
rec-0016-org,IGA,MARTA,SOJKA,ŚLĄSKIE,04/12/1955,WYH715109
rec-0017-org,POLINA,ŁUCJA,KOWALCZYK,ŚLĄSKIE,31/10/1960,SGG717001
rec-0018-org,MARCELINA,WERONIKA,GÓRSKA,LUBELSKIE,22/06/1960,ALE698596
rec-0019-org,LENA,EMILIA,NOWAK,MAZOWIECKIE,04/05/1987,PAY364961
