rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,OLIWIA,MAGDALENA,GÓRECKA,ŁÓDZKIE,21/09/1940,SPG171837
rec-0001-org,ZOFIA,MAŁGORZATA,MUCHA,WIELKOPOLSKIE,12/07/1994,CYZ174669
rec-0002-org,MATYLDA,MARIA,DĄBROWSKA,WARMIŃSKO-MAZURSKIE,22/02/2007,DAK621204
rec-0003-org,LAURA,ANNA,GAWLIK,MAZOWIECKIE,30/07/1978,WED670552
rec-0004-dup-0,ŹOFIA,,KOŁALEWSKA,MAŁOPOLSKIE,25/11/2007,NKN402431
rec-0004-org,ZOFIA,ELIZA,KOWALEWSKA,MAŁOPOLSKIE,25/11/2007,NKN402431
rec-0005-dup-0,,NIKOLA,WOJCIECHOVSKA,,17/04/1977,KHJ096164
rec-0005-org,ANIELA,NIKOLA,WOJCIECHOWSKA,WARMIŃSKO-MAZURSKIE,17/04/1977,KHJ096164
rec-0006-dup-0,GABRYELA,,VIŚNIEWSKA,ŁÓDZKIE,04/11/1982,APZ155287
rec-0006-org,GABRIELA,IRENA,WIŚNIEWSKA,ŁÓDZKIE,04/11/1982,APZ155287
rec-0007-org,ŁUCJA,KATARZYNA,PISAREK,MAZOWIECKIE,07/11/2005,APT617253
rec-0008-org,BARBARA,MAJA,WRÓBLEWSKA,MAŁOPOLSKIE,16/12/1991,YZL676555
rec-0009-org,KAJA,KRYSTYNA,KOPEĆ,ZACHODNIOPOMORSKIE,27/11/2006,AFT078076
rec-0010-org,MAJA,ŁUCJA,WIECZOREK,PODLASKIE,21/01/1955,EGR929980
rec-0011-org,ZUZANNA,ANNA,SKOCZYLAS,PODKARPACKIE,16/06/2006,GMC317586
rec-0012-org,LILIANA,HALINA,MARCINKOWSKA,POMORSKIE,03/09/1933,ZLR651418
rec-0013-org,ZOFIA,ALINA,PAJĄK,DOLNOŚLĄSKIE,02/09/1982,WLG638499
rec-0014-dup-0,NATALYA,,KUTZHARSKA,WIELKOPOLSKIE,10/04/1966,AYG534602
rec-0014-org,NATALIA,ANNA,KUCHARSKA,WIELKOPOLSKIE,10/04/1966,AYG534602
rec-0015-org,ANNA,HELENA,CZERWIŃSKA,OPOLSKIE,25/11/1997,WTY742552
rec-0016-org,BLANKA,MIA,ŚLIWA,ZACHODNIOPOMORSKIE,26/07/2005,RNT554698
rec-0017-org,HALINA,ANIELA,ZALEWSKA,POMORSKIE,15/09/1958,GPA336407
rec-0018-dup-0,MIIA,ZOFIA,KĘDZYERSKA,MAZOWIECKIE,07/08/2002,XPP965044
rec-0018-org,MIA,ZOFIA,KĘDZIERSKA,MAZOWIECKIE,07/08/2002,XPP964044
rec-0019-org,JULIA,KATARZYNA,GĄSIOR,MAŁOPOLSKIE,03/01/1944,JYR502919
rec-0020-dup-0,WIKTORIA,,NA,ŚLĄSKIE,15/05/1951,
rec-0020-org,WIKTORIA,IZABELA,TROJANOWSKA,ŚLĄSKIE,15/05/1951,FLZ944066
rec-0021-dup-0,,WERONIKA,MROTZZEK,WIELKOPOLSKIE,05/10/2002,JLG603p12
rec-0021-org,EMILIA,WERONIKA,MROCZEK,WIELKOPOLSKIE,05/10/2002,JLG603012
rec-0022-org,ANTONINA,WERONIKA,MATUSIAK,POMORSKIE,25/07/1986,EKE814469
rec-0023-dup-0,,ELIZA,VÓJTOWICZ,ŁÓDZKIE,09/01/1978,ZNJ527371
rec-0023-org,HELENA,ELIZA,WÓJTOWICZ,ŁÓDZKIE,09/01/1978,ZNJ517361
rec-0024-dup-0,MAJA,,GÓRSKA,,11/11/1988,XMW064237
rec-0024-org,MAJA,PATRYCJA,GÓRSKA,MAZOWIECKIE,11/11/1988,XMW064337
rec-0025-org,MARCELINA,EWA,SOBOLEWSKA,POMORSKIE,19/08/1999,NST164401
rec-0026-dup-0,LIWIA,,NA,MAŁOPOLSKIE,12/01/1944,
rec-0026-org,LIWIA,JANINA,ŚPIEWAK,MAŁOPOLSKIE,12/01/1944,PWD341848
rec-0027-org,PAULINA,JULIA,PLUTA,KUJAWSKO-POMORSKIE,06/10/1976,ETG091223
rec-0028-org,MAGDALENA,MIROSŁAWA,URBAŃCZYK,WARMIŃSKO-MAZURSKIE,20/10/1949,HLM089076
rec-0029-org,MAJA,ANTONINA,FRĄTCZAK,ZACHODNIOPOMORSKIE,06/02/2017,CCJ078374
rec-0030-org,OLIWIA,KLARA,ROMANOWSKA,PODLASKIE,18/07/1961,MNX903518
rec-0031-dup-0,ŹOFIA,SABINA,ZIĘBA,,19/03/2011,
rec-0031-org,ZOFIA,SABINA,ZIĘBA,MAŁOPOLSKIE,19/03/2011,HKH792286
rec-0032-dup-0,LENA,,BARTOSIK,,16/05/1998,TWP766833
rec-0032-org,LENA,OLIWIA,BARTOSIK,MAZOWIECKIE,16/05/1998,TWP765833
rec-0033-org,GABRIELA,ANNA,WRÓBLEWSKA,ŁÓDZKIE,25/09/2008,LGJ714842
rec-0034-org,ANIELA,PAULINA,KOZAK,LUBELSKIE,30/08/1984,SCD713035
rec-0035-dup-0,ALEKSANDRA,,WYLTZZEK,MAZOWIECKIE,26/05/1966,LAM692243
rec-0035-org,ALEKSANDRA,HALINA,WILCZEK,MAZOWIECKIE,26/05/1966,LAM692343
rec-0036-org,EWA,ANNA,KRZEMIŃSKA,ŚWIĘTOKRZYSKIE,13/06/1940,GTH276227
rec-0037-org,LENA,MAGDALENA,GÓRECKA,WIELKOPOLSKIE,18/01/1964,YZE322004
rec-0038-org,AMELIA,HELENA,ZARZYCKA,ŚLĄSKIE,20/06/1967,HLF695775
rec-0039-dup-0,LAURA,,BANATZH,ŚLĄSKIE,25/10/1969,FCR054137
rec-0039-org,LAURA,MARIA,BANACH,ŚLĄSKIE,25/10/1996,FCR054137
rec-0040-org,BIANKA,ZOFIA,KUCZYŃSKA,WIELKOPOLSKIE,02/03/1979,AJZ395425
rec-0041-org,KLARA,KRYSTYNA,ROŻEK,LUBELSKIE,22/05/1992,XMS755510
rec-0042-org,ALEKSANDRA,STEFANIA,DYMEK,WARMIŃSKO-MAZURSKIE,01/10/1981,FFP235016
rec-0043-org,OKTAWIA,NINA,RUDNICKA,LUBELSKIE,08/08/1973,CAZ764828
rec-0044-dup-0,KLARA,,NA,PODKARPACKIE,19/02/1944,JST328852
rec-0044-org,KLARA,MAŁGORZATA,KALETA,PODKARPACKIE,19/02/1944,JST328652
rec-0045-org,MARIA,ANTONINA,CICHOSZ,POMORSKIE,20/03/2015,DRE867537
rec-0046-org,NINA,LAURA,PARTYKA,WARMIŃSKO-MAZURSKIE,30/01/1976,DYZ149499
rec-0047-org,LIWIA,MATYLDA,ADAMCZYK,MAŁOPOLSKIE,28/10/2002,AHL152297
rec-0048-org,MALWINA,KINGA,CZARNOTA,ŚLĄSKIE,04/02/2001,MZC323094
rec-0049-dup-0,NAOMY,KARMELA,PIIĘTKA,LUBELSKIE,13/06/1957,EHW965193
rec-0049-org,NAOMI,KARMELA,PIĘTKA,LUBELSKIE,13/06/1975,EHW965193
rec-0050-org,POLA,MARIA,MADEJ,PODKARPACKIE,11/10/1958,KPF251772
rec-0051-org,MILENA,KRYSTYNA,ZARĘBA,PODLASKIE,12/02/1978,PRM108498
rec-0052-org,BLANKA,KATARZYNA,STĘPNIEWSKA,ŚLĄSKIE,19/07/1941,NWX302748
rec-0053-dup-0,MARCELINA,AGATA,KATŹZMAREK,,23/08/1950,EYN4163r2
rec-0053-org,MARCELINA,AGATA,KACZMAREK,ŁÓDZKIE,23/08/1950,EYN416352
rec-0054-org,JULIA,MARI,SZEWCZYK,PODKARPACKIE,14/10/1994,ZAW996566
rec-0055-org,GAJA,RITA,MROCZEK,WIELKOPOLSKIE,13/11/1991,NLL540471
rec-0056-org,MARIA,ANA,BOREK,ZACHODNIOPOMORSKIE,16/01/1964,ASX277803
rec-0057-org,HANNA,ANTONINA,PRZYBYŁA,ZACHODNIOPOMORSKIE,21/07/1950,PLJ934450
rec-0058-org,ANTONINA,ALINA,TOMCZYK,POMORSKIE,12/06/1943,HSS514485
rec-0059-dup-0,,,BOŁK,POMORSKIE,21/04/1950,PEP347921
rec-0059-org,NEL,ANETA,BĄK,POMORSKIE,21/04/1950,PEP347921
rec-0060-dup-0,VERONIIKA,,WALTZZAK,KUJAWSKO-POMORSKIE,12/03/1992,LNH189719
rec-0060-org,WERONIKA,EMILIA,WALCZAK,KUJAWSKO-POMORSKIE,12/03/1992,LNH189719
rec-0061-dup-0,LENA,,KOSTREWA,ŚLĄSKIE,17/10/1999,
rec-0061-org,LENA,LENA,KOSTRZEWA,ŚLĄSKIE,17/10/1999,MZS540202
rec-0062-org,LENA,FLORA,WALCZYK,MAŁOPOLSKIE,18/01/1970,DHK153029
rec-0063-org,MIA,DOMINIKA,ADAMCZAK,ŁÓDZKIE,26/03/1964,PAC247871
rec-0064-org,ANASTAZJA,JULIA,DĄBROWSKA,POMORSKIE,10/03/1961,JMA626214
rec-0065-org,ALEKSANDRA,GAJA,JURCZAK,OPOLSKIE,17/01/1976,WME995111
rec-0066-org,ANNA,ALEKSANDRA,KMIEĆ,MAZOWIECKIE,23/01/1952,WTC252925
rec-0067-org,DIANA,AGNIESZKA,JAŚKIEWICZ,DOLNOŚLĄSKIE,20/06/2000,FRW736264
rec-0068-org,HANNA,BARBARA,NOWAK,MAŁOPOLSKIE,25/07/1967,TWZ961310
rec-0069-org,WIKTORIA,MAGDALENA,WOŹNIAK,KUJAWSKO-POMORSKIE,16/11/2007,SWG991043
rec-0070-org,NIKOLA,MARIA,PARADOWSKA,WARMIŃSKO-MAZURSKIE,24/02/1961,ATG059500
rec-0071-org,LAURA,JULIA,LASOTA,MAŁOPOLSKIE,12/12/1983,JPK678485
rec-0072-org,POLA,IWONA,PIĄTKOWSKA,PODLASKIE,14/04/2002,YJD297017
rec-0073-org,AMELIA,ELWIRA,GIL,POMORSKIE,17/08/1992,ECC920258
rec-0074-org,WANDA,ANNA,WOŹNIAK,ŚLĄSKIE,10/01/1994,XLK612885
rec-0075-dup-0,NADYA,MARIA,ADAMSKA,,19/09/1997,ZFH677986
