rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,POLA,ROMANA,DUDEK,POMORSKIE,18/05/1967,WEA554558
rec-0001-org,MAJA,MARIA,KOGUT,WIELKOPOLSKIE,03/01/1976,GNK510546
rec-0002-org,ALICJA,MARIA,BEDNARCZYK,LUBELSKIE,21/01/1997,NTH716995
rec-0003-org,JADWIGA,KINGA,ADAMUS,OPOLSKIE,20/06/1963,WWY177476
rec-0004-dup-0,,,GRABOWSKA,,27/08/1977,GZG410169
rec-0004-org,POLA,VIOLETTA,GRABOWSKA,PODKARPACKIE,27/08/1977,GZG410169
rec-0005-org,ZOFIA,JAGODA,ZAWADZKA,ŚLĄSKIE,27/06/1987,NYS339051
rec-0006-org,ALICJA,MARTA,NAWROCKA,ŚLĄSKIE,18/05/1975,WFW842038
rec-0007-org,MIA,MARIA,MALINOWSKA,ŁÓDZKIE,16/07/1997,RFE588793
rec-0008-dup-0,ŹUZANNA,ZOFIA,JANYCKA,WIELKOPOLSKIE,10/07/1973,
rec-0008-org,ZUZANNA,ZOFIA,JANICKA,WIELKOPOLSKIE,10/07/1973,MLW930669
rec-0009-org,ZOFIA,ZOFIA,RUCIŃSKA,OPOLSKIE,22/10/1961,JLY747817
rec-0010-org,NELA,KATARZYNA,KOWALSKA,KUJAWSKO-POMORSKIE,09/05/1996,WMX022755
rec-0011-dup-0,,MARIA,DOBOSŹ,ZACHODNIOPOMORSKIE,22/02/2011,
rec-0011-org,LILIANA,MARIA,DOBOSZ,ZACHODNIOPOMORSKIE,22/02/2011,NCZ386414
rec-0012-org,MARIANNA,ELŻBIETA,MAZUREK,LUBELSKIE,28/10/1950,CYW796312
rec-0013-org,GABRIELA,IZABELA,ZALEWSKA,ŚWIĘTOKRZYSKIE,15/08/1981,YMC242945
rec-0014-org,MARCELINA,ALICJA,DĘBSKA,ŁÓDZKIE,28/02/1948,FDP269811
rec-0015-dup-0,,,ŁRÓBEL,POMORSKIE,16/02/1983,CKF322587
rec-0015-org,LILIANA,LUCYNA,WRÓBEL,POMORSKIE,16/02/1983,CKF322587
rec-0016-dup-0,AMELIIA,LAURA,LEWANDOWSKA,ŚLĄSKIE,26/04/1957,
rec-0016-org,AMELIA,LAURA,LEWANDOWSKA,ŚLĄSKIE,26/04/1975,AWD853625
rec-0017-org,MARCELINA,JADWIGA,MALINOWSKA,MAZOWIECKIE,14/12/1955,LZN422621
rec-0018-org,JULIA,MARIA,DROŻDŻ,ŚLĄSKIE,25/12/1977,JCS384189
rec-0019-org,JASMIN,ADRIANNA,SKIBA,LUBELSKIE,10/03/1983,SWC106830
rec-0020-org,ELENA,POLA,KOWALEWSKA,OPOLSKIE,18/12/1967,FXT406968
rec-0021-org,KAROLINA,MARIOLA,WIŚNIEWSKA,DOLNOŚLĄSKIE,23/08/2008,GEE540188
rec-0022-org,WIKTORIA,EWA,SZEWCZYK,WIELKOPOLSKIE,17/07/2000,FEC552144
rec-0023-org,KAJA,EMILIA,RADZISZEWSKA,DOLNOŚLĄSKIE,27/03/1964,CDJ613792
rec-0024-org,ANTONINA,MARTA,ORŁOWSKA,ŚLĄSKIE,21/11/1997,SFZ182317
rec-0025-org,KAJA,MARIA,ADAMUS,OPOLSKIE,01/05/1986,ATW408775
rec-0026-dup-0,,ANNA,WIIŚNIOWSKA,WIELKOPOLSKIE,04/05/1988,JXS469206
rec-0026-org,NIKOLA,ANNA,WIŚNIOWSKA,WIELKOPOLSKIE,04/05/1988,JXS569206
rec-0027-dup-0,,,LEŚNIAK,WIELKOPOLSKIE,15/09/1959,JMJ470337
rec-0027-org,BLANKA,MARTA,LEŚNIAK,WIELKOPOLSKIE,15/09/1995,JMJ470337
rec-0028-org,ZOFIA,ANIELA,JANKOWSKA,MAZOWIECKIE,18/12/1956,YNS259834
rec-0029-org,POLA,ZOFIA,SOBOLEWSKA,KUJAWSKO-POMORSKIE,06/08/1965,MKL029291
rec-0030-org,ŁUCJA,HELENA,CZAJKA,ŚLĄSKIE,30/11/1995,MAT157318
rec-0031-dup-0,JULIA,,DOBROWOLSKA,,25/05/1960,ZKG916534
rec-0031-org,JULIA,MAŁGORZATA,DOBROWOLSKA,MAZOWIECKIE,25/05/1960,ZKG816534
rec-0032-dup-0,JULIA,,JURKOLSKA,ŚWIĘTOKRZYSKIE,27/11/1928,ZJD108729
rec-0032-org,JULIA,STANISŁAWA,JURKOWSKA,ŚWIĘTOKRZYSKIE,27/11/1982,ZJD108729
rec-0033-org,MARIA,SABINA,BEDNARZ,POMORSKIE,30/11/1975,PGR431048
rec-0034-org,MARIANNA,KORNELIA,WŁODARSKA,MAŁOPOLSKIE,24/09/1961,MEL641071
rec-0035-org,EMILIA,ANNA,KACZYŃSKA,LUBELSKIE,07/02/1982,ALX321295
rec-0036-org,HANNA,ANNA,JANKOWSKA,MAZOWIECKIE,28/05/1962,NXX206883
rec-0037-org,KAJA,JAGODA,LACHOWICZ,PODKARPACKIE,10/08/1970,HKC515279
rec-0038-org,MAGDALENA,ZOFIA,KRÓL,WARMIŃSKO-MAZURSKIE,17/06/1980,ZTT370348
rec-0039-org,NELA,EDYTA,JAWORSKA,MAŁOPOLSKIE,10/03/1954,ETW248982
rec-0040-org,AMELIA,AGNIESZKA,KOZAK,LUBELSKIE,29/10/1975,SKX894215
rec-0041-org,ZUZANNA,MARIA,KAŹMIERSKA,WIELKOPOLSKIE,12/03/1987,YDP997177
rec-0042-org,LILIANA,EWA,CHMURA,MAZOWIECKIE,05/07/1959,ZXE643100
rec-0043-org,KINGA,ELŻBIETA,BANAŚ,DOLNOŚLĄSKIE,01/01/1947,JCN018104
rec-0044-org,LILIANNA,ADA,SAWICKA,POMORSKIE,05/01/1947,WEA609742
rec-0045-dup-0,,KAJA,SZYMKOŁIAK,MAŁOPOLSKIE,24/07/1982,CEFt46669
rec-0045-org,JAGNA,KAJA,SZYMKOWIAK,MAŁOPOLSKIE,24/07/1982,CEF646669
rec-0046-org,MICHALINA,MAGDALENA,BIERNACKA,POMORSKIE,11/01/1977,HWT063346
rec-0047-dup-0,,ROKSANA,STANKYEWIICŻ,,16/12/1989,XST516150
rec-0047-org,ANTONINA,ROKSANA,STANKIEWICZ,DOLNOŚLĄSKIE,16/12/1989,XST516150
rec-0048-org,LENA,REGINA,ROSZKOWSKA,ŚLĄSKIE,03/07/1956,CCX261695
rec-0049-org,HELENA,KAMILA,CZAJA,WIELKOPOLSKIE,29/03/1932,JCJ694526
rec-0050-org,OLIWIA,SONIA,SEKUŁA,ŁÓDZKIE,28/11/1978,SHX103914
rec-0051-dup-0,AGATA,,WRÓBLEWSKA,,04/09/1958,PJE233299
rec-0051-org,AGATA,MARIA,WRÓBLEWSKA,ZACHODNIOPOMORSKIE,04/09/1985,PJE233299
rec-0052-dup-0,ANTONYNA,BARBARA,LYS,ŚLĄSKIE,17/03/1998,TZX727489
rec-0052-org,ANTONINA,BARBARA,LIS,ŚLĄSKIE,17/03/1989,TZX727489
