rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,NINA,NEL,JANOWSKA,KUJAWSKO-POMORSKIE,24/12/1978,JNE168638
rec-0001-org,KALINA,MAŁGORZATA,WALCZAK,KUJAWSKO-POMORSKIE,05/05/1987,LEH732493
rec-0002-org,HANNA,KINGA,LEWICKA,MAŁOPOLSKIE,06/11/2007,KFZ478326
rec-0003-org,KALINA,JADWIGA,DĄBROWSKA,LUBUSKIE,08/01/1977,XKJ745431
rec-0004-dup-0,,ANNA,DĄBROŁSKA,LUBELSKIE,07/02/1947,EZX835321
rec-0004-org,DOMINIKA,ANNA,DĄBROWSKA,LUBELSKIE,07/02/1974,EZX835321
rec-0005-org,CELINA,BARBARA,LASKOWSKA,WIELKOPOLSKIE,12/01/1959,JPT391707
rec-0006-dup-0,,NATALIA,MAJEVSKA,MAZOWIECKIE,01/09/1955,RZS253243
rec-0006-org,LARA,NATALIA,MAJEWSKA,MAZOWIECKIE,01/09/1955,RZS253244
rec-0007-org,WIKTORIA,AGATA,WILK,ŚLĄSKIE,07/11/1948,WPZ313494
rec-0008-org,IGA,ANNA,KRAWCZYK,MAZOWIECKIE,26/02/1960,TNY377250
rec-0009-org,WANDA,HALINA,MROCZKOWSKA,WARMIŃSKO-MAZURSKIE,23/11/1946,DHH880487
rec-0010-org,ANTONINA,ANNA,CZEKAJ,MAZOWIECKIE,25/02/1964,PCF507886
rec-0011-dup-0,ALICJA,MARIA,JURKOVSKA,WIELKOPOLSKIE,17/08/1916,
rec-0011-org,ALICJA,MARIA,JURKOWSKA,WIELKOPOLSKIE,17/08/1961,REP583828
rec-0012-org,POLA,ŁUCJA,GÓRNIAK,ŁÓDZKIE,28/11/1993,LZX410318
rec-0013-org,ANIELA,NADIA,MAJ,WIELKOPOLSKIE,31/08/1955,JZL567641
rec-0014-org,MAJA,ZUZANNA,MADEJ,ŚLĄSKIE,27/10/1987,NAK229264
rec-0015-org,AURELIA,HALINA,TOKARSKA,ŚWIĘTOKRZYSKIE,22/08/1957,ZLW331133
rec-0016-org,AMELIA,HELENA,KALINOWSKA,MAZOWIECKIE,28/12/1995,XNM568661
rec-0017-dup-0,EMYLYA,SABINA,PARADOWSKA,,09/07/1983,CWE04r571
rec-0017-org,EMILIA,SABINA,PARADOWSKA,KUJAWSKO-POMORSKIE,09/07/1983,CWE045571
rec-0018-org,LILIANA,JOLANTA,GAJDA,MAZOWIECKIE,03/04/1979,ENA637197
rec-0019-org,MARTYNA,AGATA,KACZOR,PODKARPACKIE,11/09/1991,CZX370008
rec-0020-org,LENA,WIKTORIA,SIKORA,LUBELSKIE,30/08/1986,ZRG528144
rec-0021-org,ALICJA,ANTONINA,ADAMSKA,LUBELSKIE,04/05/1971,DDW535096
rec-0022-org,ALICJA,SYLWIA,BARTKOWIAK,WIELKOPOLSKIE,15/01/1972,XND466472
rec-0023-org,LENA,JOANNA,ZAWADZKA,ŁÓDZKIE,22/10/1966,JSN681306
rec-0024-org,URSZULA,KLARA,GRZEGORCZYK,MAZOWIECKIE,22/10/1952,YTZ341440
rec-0025-org,MAJA,MAGDALENA,PAJĄK,OPOLSKIE,24/12/1988,REY146644
rec-0026-org,AMELIA,ANETA,KOŁODZIEJCZYK,MAŁOPOLSKIE,23/02/1953,NMY206487
rec-0027-dup-0,,,KOWALCZYK,ŚLĄSKIE,11/02/1955,LTX83w782
rec-0027-org,AGATA,LILY,KOWALCZYK,ŚLĄSKIE,11/02/1955,LTX833782
rec-0028-org,DIANA,ANASTAZJA,ŚLUSARCZYK,PODLASKIE,15/08/1957,MZC147559
rec-0029-org,ANASTAZJA,KLARA,BUDZYŃSKA,ŚLĄSKIE,02/08/1979,HSD243070
rec-0030-dup-0,,,ADAMTZZYK,LUBUSKIE,20/07/1959,WZL212861
rec-0030-org,LAURA,ANNA,ADAMCZYK,LUBUSKIE,20/07/1959,WZL212861
rec-0031-dup-0,,NATALIA,SOJKA,LUBELSKIE,08/10/1926,JCP158q24
rec-0031-org,POLA,NATALIA,SOJKA,LUBELSKIE,08/10/1962,JCP157124
rec-0032-org,LAURA,EWELINA,WITCZAK,DOLNOŚLĄSKIE,11/04/1981,KFX641786
rec-0033-dup-0,,,BARAN,,10/01/2011,HWR039219
rec-0033-org,NINA,LIDIA,BARAN,ZACHODNIOPOMORSKIE,10/01/2011,HWR039219
rec-0034-dup-0,JULIA,,NA,MAZOWIECKIE,08/02/1969,
rec-0034-org,JULIA,MARIA,GROCHOWSKA,MAZOWIECKIE,08/02/1969,LCK396070
rec-0035-org,OLIWIA,NATALIA,KAMIŃSKA,ŚLĄSKIE,26/06/1962,DAT162487
rec-0036-dup-0,NADIIA,MARCELINA,PIILCH,ŚWIĘTOKRZYSKIE,30/04/1950,RSF6r4131
rec-0036-org,NADIA,MARCELINA,PILCH,ŚWIĘTOKRZYSKIE,30/04/1950,RSF654131
rec-0037-org,OLIWIA,WANDA,PAWLIKOWSKA,MAZOWIECKIE,19/07/1977,GHN911557
rec-0038-org,BARBARA,MATYLDA,ZIĘBA,MAZOWIECKIE,08/05/1992,TMF989192
rec-0039-org,MELANIA,JULIA,ŁUKASIEWICZ,PODKARPACKIE,11/01/1978,JAN986094
rec-0040-dup-0,MILENA,,SKIBA,KUJAWSKO-POMORSKIE,04/11/1997,HAY841ty3
rec-0040-org,MILENA,MONIKA,SKIBA,KUJAWSKO-POMORSKIE,04/11/1979,HAY841563
rec-0041-org,ZUZANNA,MARIA,MALINOWSKA,ŚWIĘTOKRZYSKIE,23/11/1936,ZTC251567
rec-0042-org,DAGMARA,DOROTA,OSIŃSKA,ZACHODNIOPOMORSKIE,28/03/1966,ZWC604186
rec-0043-org,NIKOLA,HELENA,MUSIAŁ,ŚLĄSKIE,27/12/1971,JSY214495
rec-0044-org,ALICJA,HELENA,SŁOWIK,ŚLĄSKIE,04/11/1996,AFN638937
rec-0045-org,KORNELIA,SARA,SOKÓŁ,WARMIŃSKO-MAZURSKIE,28/09/2002,WMN503610
rec-0046-org,ZUZANNA,ALICJA,KRAWIEC,WIELKOPOLSKIE,22/06/1937,XXX007105
rec-0047-org,MIŁKA,NADZIEJA,STELMACH,MAZOWIECKIE,23/11/1978,SJK946853
rec-0048-dup-0,MAŁGORZATA,,NA,,06/11/1973,YEP736773
rec-0048-org,MAŁGORZATA,KAZIMIERA,WITKOWSKA,LUBUSKIE,06/11/1973,YEP736773
rec-0049-org,ŁUCJA,ANNA,ZIÓŁKOWSKA,POMORSKIE,06/04/1971,RZN336661
rec-0050-org,ZOFIA,ANNA,KOWALSKA,PODKARPACKIE,20/09/1979,FFD415258
rec-0051-org,EWA,ANNA,RADZISZEWSKA,LUBUSKIE,23/12/1972,DNK056320
rec-0052-org,HANNA,JULIA,LASKOWSKA,WIELKOPOLSKIE,09/10/1974,NYX146955
rec-0053-org,KLARA,MAJA,KSIĄŻEK,LUBELSKIE,15/12/1987,ZDK358372
rec-0054-dup-0,JULIIA,OLIWIA,NA,,04/04/1972,JTP076639
rec-0054-org,JULIA,OLIWIA,MODRZEJEWSKA,ŚWIĘTOKRZYSKIE,04/04/1972,JTP076639
rec-0055-dup-0,ANYELA,ANDŻELIKA,LASKOVSKA,POMORSKIE,24/06/1923,FPS588832
rec-0055-org,ANIELA,ANDŻELIKA,LASKOWSKA,POMORSKIE,24/06/1932,FPS588832
