rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,GABRIELA,ALEKSANDRA,ŻAK,ŁÓDZKIE,01/12/1955,DLD973929
rec-0001-dup-0,,ALICJA,NOLAK,ŁÓDZKIE,20/09/1926,
rec-0001-org,ALEKSANDRA,ALICJA,NOWAK,ŁÓDZKIE,20/09/1926,HRN073607
rec-0002-org,KLARA,AMELIA,KOŁODZIEJ,MAZOWIECKIE,26/08/1957,SEY627676
rec-0003-org,MAJA,KAROLINA,DUSZYŃSKA,ŁÓDZKIE,18/03/1970,DNY573937
rec-0004-org,ZOFIA,HANNA,DEC,ŁÓDZKIE,22/10/1981,RXD311736
rec-0005-org,OLIWIA,ALICJA,GODLEWSKA,MAŁOPOLSKIE,30/06/1935,LTC331874
rec-0006-org,EWA,ANASTAZJA,ZALEWSKA,MAŁOPOLSKIE,29/04/1984,PYE928327
rec-0007-org,MAJA,MARIA,LEWANDOWSKA,MAZOWIECKIE,15/10/1976,SJM916443
rec-0008-dup-0,ANYELA,,KUROWSKA,MAZOWIECKIE,08/04/1947,WEF908051
rec-0008-org,ANIELA,ELŻBIETA,KUROWSKA,MAZOWIECKIE,08/04/1974,WEF908051
rec-0009-dup-0,ZOFIIA,LAURA,KATZZMARCZYK,MAŁOPOLSKIE,16/10/1916,HTJ474778
rec-0009-org,ZOFIA,LAURA,KACZMARCZYK,MAŁOPOLSKIE,16/10/1961,HTJ474778
rec-0010-dup-0,JULYA,ANNA,CZETZHOWSKA,DOLNOŚLĄSKIE,14/11/1908,MKY361877
rec-0010-org,JULIA,ANNA,CZECHOWSKA,DOLNOŚLĄSKIE,14/11/1980,MKY361877
rec-0011-org,ANTONINA,BLANKA,FRĄCKOWIAK,MAŁOPOLSKIE,14/10/1990,GNC862678
rec-0012-org,BIANKA,RITA,NOWAKOWSKA,MAZOWIECKIE,29/09/1975,HXP111468
rec-0013-org,APOLONIA,KINGA,TOMALA,ŚLĄSKIE,25/05/1981,ZHE686488
rec-0014-org,ALEKSANDRA,JOANNA,BIAŁKOWSKA,MAŁOPOLSKIE,25/03/2001,LNF941128
rec-0015-org,POLA,SOFIJA,DOMAŃSKA,WIELKOPOLSKIE,05/07/1994,FNY226402
rec-0016-dup-0,AMELYA,,MALISZEWSKA,MAZOWIECKIE,30/08/2019,HNS220403
rec-0016-org,AMELIA,LAURA,MALISZEWSKA,MAZOWIECKIE,30/08/2019,HNS120403
rec-0017-dup-0,MAJA,,NA,MAZOWIECKIE,05/02/2006,SHM16o115
rec-0017-org,MAJA,MAGDALENA,SKONIECZNA,MAZOWIECKIE,05/02/2006,SHM169115
rec-0018-org,ZOFIA,ANNA,KOZŁOWSKA,MAŁOPOLSKIE,28/11/1953,NRN750661
rec-0019-org,MILENA,MARIA,KACZMAREK,MAZOWIECKIE,16/09/1973,KEF796607
rec-0020-dup-0,,,ŁOŹNIAK,MAŁOPOLSKIE,26/06/1968,CSE892483
rec-0020-org,LAURA,EWA,WOŹNIAK,MAŁOPOLSKIE,26/06/1968,CSE892483
rec-0021-org,HELENA,JOLANTA,WÓJCIK,KUJAWSKO-POMORSKIE,29/09/1969,ZYX119508
rec-0022-dup-0,ALIICJA,,BILSKA,OPOLSKIE,27/10/1987,CARy30252
rec-0022-org,ALICJA,MARIA,BILSKA,OPOLSKIE,27/10/1987,CAR730252
rec-0023-org,MICHALINA,ŁUCJA,MAJEWSKA,LUBUSKIE,07/12/2010,ATH582474
rec-0024-dup-0,NATALYA,,NA,POMORSKIE,02/02/1952,FLC100054
rec-0024-org,NATALIA,LIDIA,JANIAK,POMORSKIE,02/02/1952,FLC100054
rec-0025-dup-0,RZUZANNA,,SIKORSKA,OPOLSKIE,16/01/1957,
rec-0025-org,ZUZANNA,JULIA,SIKORSKA,OPOLSKIE,16/01/1957,PAF752338
rec-0026-org,SARA,DARIA,WOŚ,MAZOWIECKIE,15/06/1960,KRZ323936
rec-0027-org,INEZ,IWONA,GRABOWSKA,MAZOWIECKIE,29/07/1948,CZR041021
rec-0028-org,ŁUCJA,HELENA,KUBICKA,MAŁOPOLSKIE,16/01/2004,DHL675506
rec-0029-org,ANTONINA,MICHALINA,WACH,WIELKOPOLSKIE,04/05/1969,KKL937996
rec-0030-org,ANTONINA,WALENTYNA,MALINOWSKA,ŚLĄSKIE,31/01/1981,WSP887963
rec-0031-org,HANNA,GABRIELA,KOWALIK,ŁÓDZKIE,15/11/1958,MAJ383005
rec-0032-org,CARMEN,ANNA,NAWROT,MAŁOPOLSKIE,25/10/1937,DAY909197
rec-0033-dup-0,,TERESA,OLSŹEVSKA,PODKARPACKIE,31/01/1944,ETF745q07
rec-0033-org,MAJA,TERESA,OLSZEWSKA,PODKARPACKIE,31/01/1944,ETF745107
rec-0034-org,ALICJA,LAURA,KORCZAK,DOLNOŚLĄSKIE,06/12/2000,PNT674642
rec-0035-org,MARTA,ANNA,SUSKA,KUJAWSKO-POMORSKIE,31/12/1994,SKW009702
rec-0036-org,MAŁGORZATA,MAŁGORZATA,KARPIŃSKA,ŚWIĘTOKRZYSKIE,25/05/1937,MML725421
rec-0037-dup-0,KLARA,ALICJA,FERENTZ,,18/05/1998,DDC621065
rec-0037-org,KLARA,ALICJA,FERENC,WIELKOPOLSKIE,18/05/1989,DDC621065
rec-0038-org,ZOFIA,ALEKSANDRA,SOKOŁOWSKA,ŁÓDZKIE,24/12/1993,HRF380161
rec-0039-org,OKSANA,JOANNA,SĘK,MAŁOPOLSKIE,08/08/1960,KYR365762
rec-0040-org,MARIA,AGNIESZKA,ADAMIAK,OPOLSKIE,06/05/2000,YSN918331
rec-0041-org,HIACYNTA,ZUZANNA,LESZCZYŃSKA,WIELKOPOLSKIE,27/10/1973,NAH942748
rec-0042-dup-0,,KLARA,NA,DOLNOŚLĄSKIE,02/05/1981,FLS6963t6
rec-0042-org,KAMILA,KLARA,PIEKARSKA,DOLNOŚLĄSKIE,02/05/1981,FLS696366
rec-0043-org,LAURA,ANNA,WILK,ZACHODNIOPOMORSKIE,22/08/1996,JRL509812
rec-0044-org,MARCELINA,MAGDALENA,KAMIŃSKA,MAZOWIECKIE,18/08/1965,WEL145395
rec-0045-org,KORNELIA,ANNA,JAKUBOWSKA,ŚLĄSKIE,11/01/2001,FHH219531
rec-0046-org,MAJA,MARIA,CHMURA,MAŁOPOLSKIE,12/03/1964,GKY369033
rec-0047-org,ŁUCJA,MICHALINA,GAJDA,MAŁOPOLSKIE,15/02/1968,SHR007377
rec-0048-dup-0,LILYANA,JADWIGA,NOLAK,PODKARPACKIE,16/08/1984,TSE728817
rec-0048-org,LILIANA,JADWIGA,NOWAK,PODKARPACKIE,16/08/1948,TSE728817
rec-0049-dup-0,LAURA,,NA,MAŁOPOLSKIE,07/10/1958,NKJ04778w
rec-0049-org,LAURA,MAGDALENA,GAJEWSKA,MAŁOPOLSKIE,07/10/1958,NKJ047782
rec-0050-org,MARIA,JOANNA,ORŁOWSKA,ŚLĄSKIE,23/08/1976,SCC456274
rec-0051-dup-0,,,BOROWIEC,ŁÓDZKIE,22/04/1977,
rec-0051-org,ALICJA,MARIOLA,BOROWIEC,ŁÓDZKIE,22/04/1977,REE311064
rec-0052-org,MARIA,MAGDALENA,CICHOŃ,POMORSKIE,29/04/1974,GAW767567
rec-0053-org,OLIVIA,JUSTYNA,MAZUR,OPOLSKIE,28/09/1998,JXE392297
rec-0054-org,ALEKSANDRA,KRYSTYNA,WIĘCKOWSKA,ZACHODNIOPOMORSKIE,09/08/1964,DST968544
rec-0055-dup-0,,,KAMIŃSKA,MAZOWIECKIE,05/05/1966,TXF2050u9
rec-0055-org,KATARZYNA,KORNELIA,KAMIŃSKA,MAZOWIECKIE,05/05/1966,TXF205079
rec-0056-dup-0,LAURA,EMILIA,MARKIEWITZZ,POMORSKIE,20/01/2041,DCY2t6792
rec-0056-org,LAURA,EMILIA,MARKIEWICZ,POMORSKIE,20/01/2014,DCY256792
rec-0057-org,MARIA,LUDWIKA,ZAJĄC,DOLNOŚLĄSKIE,11/05/1965,GCE099499
rec-0058-org,LAURA,MAGDALENA,SOCHA,MAZOWIECKIE,30/12/1993,XAM490615
rec-0059-org,INAYA,ANNA,PAJĄK,WIELKOPOLSKIE,25/06/2003,EXS723760
rec-0060-org,ANASTAZJA,ALEKSANDRA,PAWŁOWSKA,WIELKOPOLSKIE,24/11/1978,WGJ066722
rec-0061-org,MICHALINA,LENA,PAWLAK,WARMIŃSKO-MAZURSKIE,29/01/1975,NYS368554
rec-0062-org,PATRYCJA,IWONA,RUTKOWSKA,ŚLĄSKIE,30/10/1989,PDX087624
rec-0063-org,LARYSA,MARIA,POPŁAWSKA,KUJAWSKO-POMORSKIE,16/09/1976,NKM713691
rec-0064-dup-0,,,ADAMCZYK,MAŁOPOLSKIE,12/09/1987,JDX283760
rec-0064-org,ALICJA,ANNA,ADAMCZYK,MAŁOPOLSKIE,12/09/1987,JDX284760
