rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,MARIA,EWA,ZAJĄC,ŚLĄSKIE,16/02/1983,PGS382473
rec-0001-org,DAJANA,ANNA,MAZUR,PODLASKIE,03/11/1944,XSW687798
rec-0002-org,MAJA,PAULA,STASZEWSKA,PODKARPACKIE,27/08/1988,WMK732923
rec-0003-dup-0,HELENA,LONGINA,NA,,13/01/2050,PEK154832
rec-0003-org,HELENA,LONGINA,KACZYŃSKA,POMORSKIE,13/01/2005,PEK154832
rec-0004-org,JULIA,MARIA,LIS,WIELKOPOLSKIE,30/11/1987,ZGD819716
rec-0005-org,KLARA,WIKTORIA,BOGDAŃSKA,DOLNOŚLĄSKIE,12/04/1982,KDK573552
rec-0006-dup-0,NATALIA,ALEKSANDRA,KUROWSKA,,05/02/1938,GTR657yy7
rec-0006-org,NATALIA,ALEKSANDRA,KUROWSKA,MAZOWIECKIE,05/02/1983,GTR657657
rec-0007-org,JULIA,BOŻENA,DUDEK,POMORSKIE,05/01/1968,LLW660820
rec-0008-dup-0,ELIIŹA,,JAGIELSKA,,07/08/1999,RAZ484596
rec-0008-org,ELIZA,ARLETTA,JAGIELSKA,ZACHODNIOPOMORSKIE,07/08/1999,RAZ484596
rec-0009-org,JULIA,ALICJA,KULIKOWSKA,ŚLĄSKIE,27/06/2017,ZTN972582
rec-0010-org,AMELIA,KAROLINA,KOPER,MAZOWIECKIE,20/02/1934,YKM626044
rec-0011-org,POLA,MAŁGORZATA,KRAWCZYK,MAŁOPOLSKIE,21/04/1965,THX687729
rec-0012-org,JAŚMINA,HANNA,DUSZYŃSKA,LUBUSKIE,06/08/1965,FWH293673
rec-0013-org,AURELIA,JANINA,KWIATKOWSKA,MAŁOPOLSKIE,04/01/1981,PNR419126
rec-0014-org,APOLONIA,ROKSANA,PAJĄK,PODLASKIE,28/05/1973,NNH870743
rec-0015-org,EVELINA,EWA,WOJCIECHOWSKA,WARMIŃSKO-MAZURSKIE,20/04/1944,MMT005686
rec-0016-org,MAGDALENA,DOROTA,SZCZYGIELSKA,ŁÓDZKIE,14/06/1983,YDH378530
rec-0017-dup-0,SOLOMIYA,,KATŻPRZAK,LUBELSKIE,25/04/1976,TFX500215
rec-0017-org,SOLOMIIA,OTYLIA,KACPRZAK,LUBELSKIE,25/04/1976,TFX500215
rec-0018-org,KINGA,WIKTORIA,TOKARSKA,DOLNOŚLĄSKIE,06/01/1952,RXK607863
rec-0019-org,OLIWIA,MELANIA,STANKIEWICZ,MAZOWIECKIE,14/06/1999,LNG949301
rec-0020-dup-0,,,BUJAK,POMORSKIE,07/11/1998,MWN109371
rec-0020-org,SARA,MARIA,BUJAK,POMORSKIE,07/11/1989,MWN109371
rec-0021-org,BERNADETTA,KRYSTYNA,KOŁODZIEJCZYK,KUJAWSKO-POMORSKIE,21/01/1958,AER025231
