rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,KORNELIA,ALEKSANDRA,RUDNIK,WARMIŃSKO-MAZURSKIE,22/09/1958,SRS309939
rec-0001-org,KAJA,WIKTORIA,KAMIŃSKA,ŚLĄSKIE,03/12/1957,NLA241281
rec-0002-dup-0,BLANKA,,ZAKŻEŁSKA,MAŁOPOLSKIE,23/12/1938,YXT247111
rec-0002-org,BLANKA,MICHALINA,ZAKRZEWSKA,MAŁOPOLSKIE,23/12/1983,YXT247111
rec-0003-dup-0,KAJA,,NA,ZACHODNIOPOMORSKIE,11/11/1975,ZFZ17u920
rec-0003-org,KAJA,IWONA,WIECZOREK,ZACHODNIOPOMORSKIE,11/11/1975,ZFZ178920
rec-0004-dup-0,JAGODA,MARTA,PŻYBYSZI,LUBELSKIE,25/10/1937,
rec-0004-org,JAGODA,MARTA,PRZYBYSZ,LUBELSKIE,25/10/1973,RNF541977
rec-0005-org,ZOFIA,MARIA,PIĄTEK,PODKARPACKIE,10/11/1981,MEE997803
rec-0006-org,ANNA,MARIANNA,PIETRUSZKA,ZACHODNIOPOMORSKIE,08/02/1949,GKY919366
rec-0007-dup-0,MARIIKA,HELENA,MAZIIARZ,ŚLĄSKIE,09/07/1979,RMT501499
rec-0007-org,MARIKA,HELENA,MAZIARZ,ŚLĄSKIE,09/07/1997,RMT501499
rec-0008-dup-0,,ZOFIA,BANASZEK,MAZOWIECKIE,10/05/1918,NZX430269
rec-0008-org,BLANKA,ZOFIA,BANASZEK,MAZOWIECKIE,10/05/1981,NZX430169
rec-0009-dup-0,,ANASTAZJA,NA,WIELKOPOLSKIE,01/06/1939,ASF982848
rec-0009-org,NATALIA,ANASTAZJA,KRAWCZYK,WIELKOPOLSKIE,01/06/1993,ASF982848
rec-0010-org,HIACYNTA,DAGMARA,DZIKOWSKA,POMORSKIE,13/12/1995,PNM591014
rec-0011-org,MATYLDA,WIKTORIA,MICHALAK,ŚLĄSKIE,24/12/1974,ANK501766
rec-0012-org,JAGODA,AURELIA,SKRZYPEK,LUBELSKIE,14/10/1984,LDC834337
rec-0013-org,SARA,KONSTANCJA,MUSIAŁ,ŚLĄSKIE,13/06/1952,CEC580807
rec-0014-org,SOLOMIA,HELENA,NOWAK,ZACHODNIOPOMORSKIE,24/10/1963,FHD457638
rec-0015-dup-0,VALERIIA,,BIENKOŁSKA,,03/04/2010,JSM564952
rec-0015-org,VALERIIA,MARIA,BIEŃKOWSKA,POMORSKIE,03/04/2010,JSM564952
rec-0016-org,NATALIA,RENATA,GRABOWSKA,ZACHODNIOPOMORSKIE,18/11/1990,YSX211003
rec-0017-org,ANTONINA,DOMINIKA,GRZYBOWSKA,ŁÓDZKIE,06/08/1994,MRG665709
rec-0018-org,ZOFIA,ZOFIA,KANIEWSKA,MAŁOPOLSKIE,28/08/1950,YTZ155852
rec-0019-dup-0,LENA,JOANNA,NA,PODLASKIE,19/03/1908,
rec-0019-org,LENA,JOANNA,ŁUKASIK,PODLASKIE,19/03/1980,WAK352088
rec-0020-org,HANNA,KINGA,ZDUNEK,ŁÓDZKIE,17/02/1955,TLJ507304
rec-0021-org,HELENA,ZOFIA,PASZKOWSKA,MAZOWIECKIE,15/12/1981,WFS693731
