rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,LAURA,ALEKSANDRA,ŚLUSARCZYK,DOLNOŚLĄSKIE,21/09/2004,FNK696612
rec-0001-dup-0,IINGA,,GÓRNA,MAZOWIECKIE,07/09/1957,GCR602754
rec-0001-org,INGA,JOANNA,GÓRNA,MAZOWIECKIE,07/09/1957,GCR601754
rec-0002-org,DIANA,JULIA,ZWOLIŃSKA,PODLASKIE,16/02/1994,SLX955298
rec-0003-org,JULIA,EMILIA,DRZEWIECKA,WIELKOPOLSKIE,10/11/2001,LEF316880
rec-0004-dup-0,ZOFIIA,MARTA,TOMTZZYK,WARMIŃSKO-MAZURSKIE,04/08/2010,RCY047596
rec-0004-org,ZOFIA,MARTA,TOMCZYK,WARMIŃSKO-MAZURSKIE,04/08/2001,RCY047596
rec-0005-org,OLIWIA,ANNA,SZULC,ŚLĄSKIE,30/09/1973,PRE092319
rec-0006-dup-0,POLA,,NA,LUBELSKIE,14/06/1944,
rec-0006-org,POLA,MILENA,CHUDZIK,LUBELSKIE,14/06/1944,DCZ796121
rec-0007-org,MICHALINA,SABINA,ANDRZEJEWSKA,ŚLĄSKIE,05/10/1950,FHG228147
rec-0008-org,ALICJA,NATALIA,STAŃCZAK,ZACHODNIOPOMORSKIE,28/09/1940,ZLC453365
rec-0009-dup-0,GABRIELA,,NA,,29/06/1987,YHK136083
rec-0009-org,GABRIELA,EWA,TOMASIK,POMORSKIE,29/06/1987,YHK136083
rec-0010-dup-0,,URSZULA,FRÓBEL,MAŁOPOLSKIE,21/10/1997,RAC5313r
rec-0010-org,MAGDALENA,URSZULA,WRÓBEL,MAŁOPOLSKIE,21/10/1997,RAC531334
rec-0011-org,HELENA,MARIA,GOŁĘBIEWSKA,MAZOWIECKIE,14/05/1953,TJR514676
rec-0012-org,ZOFIA,MAŁGORZATA,CZAJKA,MAŁOPOLSKIE,18/01/1960,MNH285489
rec-0013-org,ALICJA,ALEKSANDRA,MULARCZYK,KUJAWSKO-POMORSKIE,01/11/1936,WGR317693
rec-0014-dup-0,LAURA,,MATUSŻAK,MAŁOPOLSKIE,03/03/1908,WXG944598
rec-0014-org,LAURA,KAROLINA,MATUSZAK,MAŁOPOLSKIE,03/03/1980,WXG944598
rec-0015-org,OLIWIA,WIOLETA,GRZEGORCZYK,ŁÓDZKIE,23/10/1998,PKA838305
rec-0016-dup-0,ZUZANNA,,NA,ŚLĄSKIE,09/05/1925,DWL986250
rec-0016-org,ZUZANNA,MARIA,CZAJKOWSKA,ŚLĄSKIE,09/05/1952,DWL986250
rec-0017-org,ŁUCJA,ZUZANNA,SZPAK,ŁÓDZKIE,01/08/1976,CAX792535
rec-0018-dup-0,,KAROLINA,GÓRSKA,MAŁOPOLSKIE,29/07/1975,ANS452362
rec-0018-org,WIKTORIA,KAROLINA,GÓRSKA,MAŁOPOLSKIE,29/07/1957,ANS452352
rec-0019-org,LENA,ANASTAZJA,PAŁKA,ŚLĄSKIE,11/12/1973,FCM366745
rec-0020-dup-0,LUCJA,,NA,ŚLĄSKIE,05/05/1963,LKR914547
rec-0020-org,ŁUCJA,ALICJA,ROGALA,ŚLĄSKIE,05/05/1963,LKR914547
rec-0021-org,SONIA,ALICJA,GŁOGOWSKA,ŚWIĘTOKRZYSKIE,08/01/1972,RAK330951
rec-0022-org,ZOFIA,MARIA,TOMASZEWSKA,OPOLSKIE,27/10/1985,GHK477821
rec-0023-dup-0,MICHALYNA,,CIESIELSKA,PODKARPACKIE,21/08/1987,TYK731507
rec-0023-org,MICHALINA,ZUZANNA,CIESIELSKA,PODKARPACKIE,21/08/1978,TYK731507
rec-0024-org,IDA,WERONIKA,SZYMAŃSKA,DOLNOŚLĄSKIE,06/01/1972,MAE678276
rec-0025-org,POLINA,DOMINIKA,MAZUREK,LUBELSKIE,24/04/1979,MPC362051
rec-0026-org,LILIANA,ANTONINA,NOWAK,MAZOWIECKIE,07/03/1987,PLT653454
rec-0027-org,ANTONINA,ALEKSANDRA,MACIEJEWSKA,LUBELSKIE,16/02/1978,PWC132535
rec-0028-org,ADELINA,DAGMARA,SOBIERAJ,MAZOWIECKIE,30/07/1968,LGW632844
rec-0029-org,NADIA,LUCYNA,BUGAJSKA,MAZOWIECKIE,05/02/1990,JEL455716
rec-0030-org,EMILIA,KATARZYNA,WILCZYŃSKA,MAZOWIECKIE,04/06/1978,STT340348
rec-0031-org,MARTYNA,DOROTA,SKONIECZNA,DOLNOŚLĄSKIE,17/04/1977,RHK329109
rec-0032-org,MAJA,KLARA,RYBICKA,MAZOWIECKIE,24/08/1937,AJE183649
rec-0033-org,KINGA,ANNA,CHUDZIK,PODKARPACKIE,03/09/1941,ZJF009028
rec-0034-org,KORNELIA,ALICJA,GRZELAK,ŁÓDZKIE,22/08/2000,TAJ964982
rec-0035-org,YEVA,IGA,KRAWCZYK,LUBELSKIE,09/10/1986,FRY065463
rec-0036-org,JULIA,PATRYCJA,BIENIEK,KUJAWSKO-POMORSKIE,21/07/1966,KYF461558
rec-0037-org,ELIZA,ANNA,BALCERZAK,MAZOWIECKIE,27/01/1969,RHE851066
rec-0038-dup-0,KORNELIA,,KACŹMAREK,ŚLĄSKIE,20/10/1972,KSY539774
rec-0038-org,KORNELIA,EMILIA,KACZMAREK,ŚLĄSKIE,20/10/1972,KSY538774
rec-0039-org,LAURA,ANTONINA,JANAS,ŚLĄSKIE,25/08/1989,TSY119167
rec-0040-org,ALICJA,ANNA,MROWIEC,MAZOWIECKIE,19/11/1974,RRA327723
rec-0041-org,MARIA,WIKTORIA,SZCZEPANIAK,POMORSKIE,14/02/2013,AGZ986712
rec-0042-org,JULIA,FAUSTYNA,CZARNECKA,MAZOWIECKIE,31/03/1977,RCA901092
