rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-dup-0,ZIUŻANNA,,RADOMSKA,WIELKOPOLSKIE,26/09/2000,CJZ318y56
rec-0000-org,ZUZANNA,MAGDALENA,RADOMSKA,WIELKOPOLSKIE,26/09/2000,CJZ318756
rec-0001-org,RITA,ZYTA,ZAJĄC,WARMIŃSKO-MAZURSKIE,17/02/1998,HXX144947
rec-0002-org,MAJA,ANNA,KRUK,WIELKOPOLSKIE,07/01/1937,NJR649989
rec-0003-dup-0,EMILIIA,,MICHAŁOWSKA,,13/03/1945,SRF495378
rec-0003-org,EMILIA,BEATA,MICHAŁOWSKA,ZACHODNIOPOMORSKIE,13/03/1945,SRF495378
rec-0004-org,HANNA,MARIA,BANASIAK,ŚLĄSKIE,05/06/1967,ASW569644
rec-0005-org,MARTA,AGNIESZKA,MIKOŁAJCZAK,MAŁOPOLSKIE,19/04/2008,RPY075026
rec-0006-org,JANINA,KRYSTYNA,NOWAK,ŚLĄSKIE,09/03/1954,KPC840540
rec-0007-dup-0,IZABELA,,WYSOTZKA,LUBELSKIE,07/09/1984,KPC997963
rec-0007-org,IZABELA,POLA,WYSOCKA,LUBELSKIE,07/09/1948,KPC997963
rec-0008-org,HANNA,ANIELA,DOBROWOLSKA,OPOLSKIE,18/02/1951,EWA238728
rec-0009-org,KLAUDIA,JULIA,KOSIŃSKA,MAZOWIECKIE,11/02/1943,PCX998088
rec-0010-org,JULIA,KALINA,MALEC,MAŁOPOLSKIE,01/04/1965,JZW894425
rec-0011-org,KLARA,ZOFIA,JANAS,DOLNOŚLĄSKIE,26/03/1942,XRL875092
rec-0012-org,LEA,ZOFIA,KUCHARSKA,ŚLĄSKIE,20/07/1999,TDA740933
rec-0013-org,AMELIA,HELENA,CIEŚLIK,WIELKOPOLSKIE,14/05/2012,HXC454128
rec-0014-org,HELENA,KORNELIA,KOWALCZYK,ZACHODNIOPOMORSKIE,23/09/1946,NGF711874
rec-0015-org,ILONA,ROSE,BARAN,ŁÓDZKIE,22/11/1957,YJA223981
rec-0016-dup-0,RÓRA,,ZYELIŃSKA,WIELKOPOLSKIE,24/05/1950,SZM027952
rec-0016-org,RÓŻA,RITA,ZIELIŃSKA,WIELKOPOLSKIE,24/05/1950,SZM027952
rec-0017-org,AURELIA,EMILIA,WILK,MAZOWIECKIE,27/09/1975,CCP240621
rec-0018-org,ROZALIA,RITA,STEC,MAŁOPOLSKIE,28/08/1961,SCG056234
rec-0019-org,KORNELIA,MARIA,KAMIŃSKA,DOLNOŚLĄSKIE,18/06/2000,YNY529139
rec-0020-org,MARIA,EWA,AMBROZIAK,MAZOWIECKIE,25/11/1993,MHS432594
rec-0021-org,PATRYCJA,MILENA,RADECKA,LUBELSKIE,18/09/1942,CKK841108
rec-0022-dup-0,MELANYA,ALICJA,PAWLIKOVSKA,,16/03/2003,GTR645173
rec-0022-org,MELANIA,ALICJA,PAWLIKOWSKA,MAZOWIECKIE,16/03/2003,GTR645173
