rec_id,first_name,second_name,last_name,region,birth_date,personal_id
rec-0000-org,ELŻBIETA,ANNA,RADECKA,LUBELSKIE,23/03/1990,NSA066120
rec-0001-org,HELENA,EWA,GRZEGORCZYK,WIELKOPOLSKIE,27/08/1968,XWG910171
rec-0002-org,PAULINA,MARIA,STĘPIEŃ,MAZOWIECKIE,07/07/1972,MHP789501
rec-0003-org,ZOFIA,ANNA,LIS,WIELKOPOLSKIE,04/06/1985,JLS498595
rec-0004-dup-0,LENA,,JANIYCKA,WIELKOPOLSKIE,27/05/1985,EZK517068
rec-0004-org,LENA,ANTONINA,JANICKA,WIELKOPOLSKIE,27/05/1958,EZK517068
rec-0005-org,OLIWIA,TERESA,MARCINKOWSKA,WIELKOPOLSKIE,22/08/1997,NKJ716046
rec-0006-org,ZOFIA,MIA,DĄBROWSKA,ŚLĄSKIE,14/06/1988,CHG662661
rec-0007-org,IGA,JAGODA,KOWAL,ŚLĄSKIE,23/01/1972,TAT731047
rec-0008-org,NINA,MARIA,GAWEŁ,OPOLSKIE,21/03/1984,JGN737270
rec-0009-org,MAŁGORZATA,ŁUCJA,BARON,MAŁOPOLSKIE,06/04/1989,XWD903101
rec-0010-org,MARYNA,JAGODA,SMOLIŃSKA,LUBUSKIE,24/02/1973,MKY796406
rec-0011-dup-0,MAGDA,,NA,ŁÓDZKIE,17/03/1993,
rec-0011-org,MAGDA,KATARZYNA,SZAFRAŃSKA,ŁÓDZKIE,17/03/1993,AZD940502
rec-0012-dup-0,KLARA,,KULPA,WARMIŃSKO-MAZURSKIE,09/06/2030,NMY887735
rec-0012-org,KLARA,MARIA,KULPA,WARMIŃSKO-MAZURSKIE,09/06/2003,NMY886735
rec-0013-org,MARIA,ZOFIA,BUGAJSKA,ZACHODNIOPOMORSKIE,28/08/2001,DHH421336
rec-0014-org,LILIANA,LENA,KOŁODZIEJ,MAZOWIECKIE,10/06/1978,HEC546787
rec-0015-org,JAGODA,BLANDYNA,WARCHOŁ,OPOLSKIE,01/02/1967,WPX150037
rec-0016-org,OLIWIA,NELLY,SOBIERAJ,ŚLĄSKIE,25/04/2014,JDY079831
rec-0017-org,ALISA,JOLANTA,LISZKA,ŚLĄSKIE,10/10/1972,KFW766853
rec-0018-org,ZUZANNA,MARIA,KULESZA,MAŁOPOLSKIE,16/07/1951,ERH533157
rec-0019-org,WIKTORIA,NADIA,KLIMEK,LUBELSKIE,11/12/1969,MER437746
rec-0020-org,HELENA,KRYSTYNA,KOWAL,WIELKOPOLSKIE,02/07/1993,EWA445065
rec-0021-org,LAURA,MARCELINA,GAŁECKA,MAZOWIECKIE,14/05/2011,ZPC879707
rec-0022-org,ALEKSANDRA,BLANKA,KAŹMIERCZAK,KUJAWSKO-POMORSKIE,15/12/1979,WHX361536
rec-0023-dup-0,LAURA,,GŻESIAK,ŚLĄSKIE,28/09/1974,TFY709579
rec-0023-org,LAURA,LIDIA,GRZESIAK,ŚLĄSKIE,28/09/1974,TFY700579
rec-0024-org,ALICA,DANUTA,MRÓZ,OPOLSKIE,13/06/1990,CYK933982
rec-0025-org,ZOYA,MARIA,KUROWSKA,POMORSKIE,28/08/1963,LKT679246
rec-0026-dup-0,EMIIIILIA,EUFEMIA,NA,PODKARPACKIE,04/12/1948,FPW700579
rec-0026-org,EMILIA,EUFEMIA,PIÓRKOWSKA,PODKARPACKIE,04/12/1984,FPW700579
rec-0027-org,AURELIA,ZUZANNA,MAJEWSKA,ŚLĄSKIE,02/10/1940,KML981735
rec-0028-org,LENA,MAJA,KARAŚ,MAZOWIECKIE,11/04/2006,WML479700
rec-0029-dup-0,,,SOBCŻAK,PODKARPACKIE,01/06/2006,XPL180280
rec-0029-org,KORNELIA,MICHALINA,SOBCZAK,PODKARPACKIE,01/06/2006,XPL180280
rec-0030-dup-0,,,MACIEJEVSKA,PODKARPACKIE,22/10/2000,ZXX058602
rec-0030-org,ALEKSANDRA,RITA,MACIEJEWSKA,PODKARPACKIE,22/10/2000,ZXX058602
rec-0031-dup-0,,,BRZOZOVSKA,OPOLSKIE,01/10/1976,JST739216
rec-0031-org,NATALIA,HELENA,BRZOZOWSKA,OPOLSKIE,01/10/1976,JST739216
rec-0032-dup-0,EMILIIA,,BUŻYŃSKA,MAŁOPOLSKIE,12/04/1999,FPE026695
rec-0032-org,EMILIA,WERONIKA,BURZYŃSKA,MAŁOPOLSKIE,12/04/1999,FPE026695
rec-0033-org,JAŚMINA,AGATA,PIETRUSZKA,MAZOWIECKIE,29/04/1971,YEA898016
rec-0034-org,EMILIA,MARIA,SKÓRA,PODKARPACKIE,15/01/1946,ZWK930654
rec-0035-org,ZOFIA,OLIWIA,WĄSIK,LUBUSKIE,13/10/1970,YLJ849386
rec-0036-org,ANTONINA,AMELIA,JANICKA,PODKARPACKIE,29/04/2006,GTJ684752
rec-0037-org,LENA,WIKTORIA,PRZYBYLSKA,MAZOWIECKIE,07/01/1964,NTT773224
rec-0038-org,ALICJA,MARIA,NOWAK,WIELKOPOLSKIE,03/11/1977,DNP483587
rec-0039-org,NATALIA,DIANA,MURAWSKA,WIELKOPOLSKIE,15/08/1967,KFK245246
rec-0040-dup-0,NIKOLA,,NA,WIELKOPOLSKIE,09/10/1950,EZC6928o9
rec-0040-org,NIKOLA,WIESŁAWA,SZYMAŃSKA,WIELKOPOLSKIE,09/10/1950,EZC692899
rec-0041-org,MARTYNA,KATARZYNA,ANTCZAK,LUBUSKIE,29/11/2022,GRW625798
rec-0042-org,MARIIA,AGNIESZKA,LISOWSKA,ŚLĄSKIE,07/05/1961,NTZ670246
rec-0043-org,DOMINIKA,WIKTORIA,PAWLAK,ZACHODNIOPOMORSKIE,22/05/1969,AKZ784556
rec-0044-org,KINGA,STANISŁAWA,MAJEWSKA,WIELKOPOLSKIE,15/10/1995,YPR745633
rec-0045-org,MIA,ANTONINA,MILCZAREK,WARMIŃSKO-MAZURSKIE,25/02/1954,MZA081488
rec-0046-org,JULIA,SARA,DUDA,DOLNOŚLĄSKIE,08/08/1969,XLJ083534
rec-0047-dup-0,LIILIIANNA,APOLONIA,DUBYEL,ZACHODNIOPOMORSKIE,31/01/1998,MKR378861
rec-0047-org,LILIANNA,APOLONIA,DUBIEL,ZACHODNIOPOMORSKIE,31/01/1989,MKR378861
rec-0048-org,LENA,EDYTA,MISZTAL,ŚLĄSKIE,11/01/1940,NLH845828
